Date,Year,Quarter,UK Region,LAD Code,Local Authority,Resettlement Scheme,Persons
2019-06-30,2019,2,South East,E06000046,Isle of Wight,Vulnerable Children Resettlement Scheme,3
2019-06-30,2019,2,South East,E07000228,Mid Sussex,Vulnerable Persons Resettlement Scheme,13
2019-06-30,2019,2,South East,E06000042,Milton Keynes,Vulnerable Children Resettlement Scheme,1
2019-06-30,2019,2,South East,E07000210,Mole Valley,Vulnerable Persons Resettlement Scheme,5
2019-06-30,2019,2,South East,E06000038,Reading,Vulnerable Persons Resettlement Scheme,5
2019-06-30,2019,2,South East,E07000214,Surrey Heath,Vulnerable Persons Resettlement Scheme,4
2019-06-30,2019,2,South East,E07000116,Tunbridge Wells,Vulnerable Persons Resettlement Scheme,11
2019-06-30,2019,2,South East,E07000217,Woking,Vulnerable Persons Resettlement Scheme,19
2019-06-30,2019,2,South West,E06000023,"Bristol, City of",Vulnerable Children Resettlement Scheme,13
2019-06-30,2019,2,South West,E06000023,"Bristol, City of",Vulnerable Persons Resettlement Scheme,32
2019-06-30,2019,2,South West,E07000078,Cheltenham,Vulnerable Persons Resettlement Scheme,13
2019-06-30,2019,2,South West,E06000052,Cornwall,Vulnerable Persons Resettlement Scheme,4
2019-06-30,2019,2,South West,E06000059,Dorset,Vulnerable Persons Resettlement Scheme,2
2019-06-30,2019,2,South West,E07000041,Exeter,Vulnerable Children Resettlement Scheme,8
2019-06-30,2019,2,South West,E07000041,Exeter,Vulnerable Persons Resettlement Scheme,5
2019-06-30,2019,2,South West,E07000081,Gloucester,Vulnerable Persons Resettlement Scheme,9
2019-06-30,2019,2,South West,E07000043,North Devon,Vulnerable Persons Resettlement Scheme,5
2019-06-30,2019,2,South West,E06000024,North Somerset,Vulnerable Persons Resettlement Scheme,11
2019-06-30,2019,2,South West,E06000026,Plymouth,Vulnerable Children Resettlement Scheme,4
2019-06-30,2019,2,South West,E06000026,Plymouth,Vulnerable Persons Resettlement Scheme,7
2019-06-30,2019,2,South West,E06000025,South Gloucestershire,Vulnerable Persons Resettlement Scheme,9
2019-06-30,2019,2,South West,E07000047,West Devon,Vulnerable Persons Resettlement Scheme,4
2019-06-30,2019,2,South West,E06000054,Wiltshire,Vulnerable Persons Resettlement Scheme,4
2019-06-30,2019,2,Wales,W06000015,Cardiff,Vulnerable Persons Resettlement Scheme,6
2019-06-30,2019,2,Wales,W06000010,Carmarthenshire,Vulnerable Persons Resettlement Scheme,12
2019-06-30,2019,2,Wales,W06000008,Ceredigion,Vulnerable Persons Resettlement Scheme,6
2019-06-30,2019,2,Wales,W06000004,Denbighshire,Vulnerable Persons Resettlement Scheme,4
2019-06-30,2019,2,Wales,W06000005,Flintshire,Vulnerable Persons Resettlement Scheme,4
2019-06-30,2019,2,Wales,W06000022,Newport,Vulnerable Children Resettlement Scheme,5
2019-06-30,2019,2,Wales,W06000022,Newport,Vulnerable Persons Resettlement Scheme,13
2019-06-30,2019,2,Wales,W06000023,Powys,Vulnerable Persons Resettlement Scheme,17
2019-06-30,2019,2,Wales,W06000016,Rhondda Cynon Taf,Vulnerable Children Resettlement Scheme,2
2019-06-30,2019,2,Wales,W06000016,Rhondda Cynon Taf,Vulnerable Persons Resettlement Scheme,7
2019-06-30,2019,2,Wales,W06000014,Vale of Glamorgan,Vulnerable Persons Resettlement Scheme,4
2019-06-30,2019,2,Wales,W06000006,Wrexham,Vulnerable Persons Resettlement Scheme,4
2019-06-30,2019,2,West Midlands,E08000025,Birmingham,Vulnerable Persons Resettlement Scheme,46
2019-06-30,2019,2,West Midlands,E08000026,Coventry,Vulnerable Children Resettlement Scheme,11
2019-06-30,2019,2,West Midlands,E08000026,Coventry,Vulnerable Persons Resettlement Scheme,27
2019-06-30,2019,2,West Midlands,E08000027,Dudley,Vulnerable Persons Resettlement Scheme,14
2019-06-30,2019,2,West Midlands,E07000220,Rugby,Vulnerable Persons Resettlement Scheme,5
2019-06-30,2019,2,West Midlands,E06000051,Shropshire,Vulnerable Children Resettlement Scheme,3
2019-06-30,2019,2,West Midlands,E06000051,Shropshire,Vulnerable Persons Resettlement Scheme,5
2019-06-30,2019,2,West Midlands,E08000031,Wolverhampton,Vulnerable Persons Resettlement Scheme,16
2019-06-30,2019,2,West Midlands,E07000238,Wychavon,Vulnerable Persons Resettlement Scheme,18
2019-06-30,2019,2,Yorkshire and The Humber,E08000032,Bradford,Vulnerable Children Resettlement Scheme,20
2019-06-30,2019,2,Yorkshire and The Humber,E08000032,Bradford,Vulnerable Persons Resettlement Scheme,11
2019-06-30,2019,2,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Vulnerable Children Resettlement Scheme,9
2019-06-30,2019,2,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Vulnerable Persons Resettlement Scheme,5
2019-06-30,2019,2,Yorkshire and The Humber,E08000035,Leeds,Vulnerable Persons Resettlement Scheme,8
2019-06-30,2019,2,Yorkshire and The Humber,E08000036,Wakefield,Vulnerable Persons Resettlement Scheme,9
2019-09-30,2019,3,East Midlands,E07000170,Ashfield,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,East Midlands,E07000034,Chesterfield,Vulnerable Children Resettlement Scheme,1
2019-09-30,2019,3,East Midlands,E07000132,Hinckley and Bosworth,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,East Midlands,E06000016,Leicester,Vulnerable Persons Resettlement Scheme,15
2019-09-30,2019,3,East Midlands,E07000175,Newark and Sherwood,Vulnerable Persons Resettlement Scheme,11
2019-09-30,2019,3,East Midlands,E07000134,North West Leicestershire,Vulnerable Persons Resettlement Scheme,3
2019-09-30,2019,3,East Midlands,E06000017,Rutland,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,East of England,E06000055,Bedford,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,East of England,E06000056,Central Bedfordshire,Vulnerable Persons Resettlement Scheme,12
2019-09-30,2019,3,East of England,E07000242,East Hertfordshire,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,East of England,E07000010,Fenland,Vulnerable Persons Resettlement Scheme,10
2019-09-30,2019,3,East of England,E07000202,Ipswich,Vulnerable Persons Resettlement Scheme,2
2019-09-30,2019,3,East of England,E07000148,Norwich,Vulnerable Persons Resettlement Scheme,27
2019-09-30,2019,3,East of England,E06000031,Peterborough,Vulnerable Persons Resettlement Scheme,14
2019-09-30,2019,3,East of England,E07000012,South Cambridgeshire,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,London,E09000007,Camden,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,London,E09000009,Ealing,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,London,E09000011,Greenwich,Vulnerable Persons Resettlement Scheme,8
2019-09-30,2019,3,London,E09000013,Hammersmith and Fulham,Vulnerable Persons Resettlement Scheme,13
2019-09-30,2019,3,London,E09000015,Harrow,Vulnerable Persons Resettlement Scheme,8
2019-09-30,2019,3,London,E09000019,Islington,Vulnerable Persons Resettlement Scheme,3
2019-09-30,2019,3,London,E09000021,Kingston upon Thames,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,London,E09000023,Lewisham,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,London,E09000027,Richmond upon Thames,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,North East,E08000037,Gateshead,Vulnerable Children Resettlement Scheme,6
2019-09-30,2019,3,North East,E08000037,Gateshead,Vulnerable Persons Resettlement Scheme,12
2019-09-30,2019,3,North East,E08000021,Newcastle upon Tyne,Vulnerable Children Resettlement Scheme,5
2019-09-30,2019,3,North East,E08000021,Newcastle upon Tyne,Vulnerable Persons Resettlement Scheme,14
2019-09-30,2019,3,North East,E06000057,Northumberland,Vulnerable Persons Resettlement Scheme,21
2019-09-30,2019,3,North East,E06000003,Redcar and Cleveland,Vulnerable Children Resettlement Scheme,12
2019-09-30,2019,3,North East,E06000003,Redcar and Cleveland,Vulnerable Persons Resettlement Scheme,25
2019-09-30,2019,3,North West,E06000009,Blackpool,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,North West,E07000117,Burnley,Vulnerable Persons Resettlement Scheme,16
2019-09-30,2019,3,North West,E06000050,Cheshire West and Chester,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,North West,E07000118,Chorley,Vulnerable Persons Resettlement Scheme,22
2019-09-30,2019,3,North West,E07000119,Fylde,Vulnerable Persons Resettlement Scheme,19
2019-09-30,2019,3,North West,E06000006,Halton,Vulnerable Persons Resettlement Scheme,22
2019-09-30,2019,3,North West,E08000011,Knowsley,Vulnerable Persons Resettlement Scheme,14
2019-09-30,2019,3,North West,E08000012,Liverpool,Vulnerable Persons Resettlement Scheme,1
2019-09-30,2019,3,North West,E07000123,Preston,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,North West,E07000125,Rossendale,Vulnerable Persons Resettlement Scheme,18
2019-09-30,2019,3,North West,E08000014,Sefton,Vulnerable Persons Resettlement Scheme,8
2019-09-30,2019,3,North West,E07000031,South Lakeland,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,North West,E08000013,St Helens,Vulnerable Persons Resettlement Scheme,17
2019-09-30,2019,3,North West,E06000007,Warrington,Vulnerable Persons Resettlement Scheme,11
2019-09-30,2019,3,North West,E07000127,West Lancashire,Vulnerable Persons Resettlement Scheme,20
2019-09-30,2019,3,North West,E08000015,Wirral,Vulnerable Persons Resettlement Scheme,16
2019-09-30,2019,3,North West,E07000128,Wyre,Vulnerable Persons Resettlement Scheme,30
2019-09-30,2019,3,Northern Ireland,N09000001,Antrim and Newtownabbey,Vulnerable Persons Resettlement Scheme,11
2019-09-30,2019,3,Northern Ireland,N09000011,Ards and North Down,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",Vulnerable Persons Resettlement Scheme,10
2019-09-30,2019,3,Northern Ireland,N09000003,Belfast,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,Northern Ireland,N09000005,Derry City and Strabane,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,Northern Ireland,N09000006,Fermanagh and Omagh,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,Northern Ireland,N09000008,Mid and East Antrim,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,Northern Ireland,N09000009,Mid Ulster,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,Northern Ireland,N09000010,"Newry, Mourne and Down",Vulnerable Persons Resettlement Scheme,16
2019-09-30,2019,3,Scotland,S12000033,Aberdeen City,Vulnerable Persons Resettlement Scheme,2
2019-09-30,2019,3,Scotland,S12000034,Aberdeenshire,Vulnerable Children Resettlement Scheme,3
2019-09-30,2019,3,Scotland,S12000034,Aberdeenshire,Vulnerable Persons Resettlement Scheme,15
2019-09-30,2019,3,Scotland,S12000036,City of Edinburgh,Vulnerable Persons Resettlement Scheme,36
2019-09-30,2019,3,Scotland,S12000005,Clackmannanshire,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,Scotland,S12000006,Dumfries and Galloway,Vulnerable Persons Resettlement Scheme,10
2019-09-30,2019,3,Scotland,S12000047,Fife,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,Scotland,S12000021,North Ayrshire,Vulnerable Persons Resettlement Scheme,15
2019-09-30,2019,3,Scotland,S12000038,Renfrewshire,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,Scotland,S12000026,Scottish Borders,Vulnerable Persons Resettlement Scheme,9
2019-09-30,2019,3,Scotland,S12000028,South Ayrshire,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,Scotland,S12000029,South Lanarkshire,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,South East,E07000105,Ashford,Vulnerable Persons Resettlement Scheme,18
2019-09-30,2019,3,South East,E06000043,Brighton and Hove,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,South East,E07000106,Canterbury,Vulnerable Persons Resettlement Scheme,7
2019-09-30,2019,3,South East,E07000177,Cherwell,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,South East,E07000225,Chichester,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,South East,E07000226,Crawley,Vulnerable Persons Resettlement Scheme,10
2019-09-30,2019,3,South East,E07000061,Eastbourne,Vulnerable Persons Resettlement Scheme,7
2019-09-30,2019,3,South East,E07000208,Epsom and Ewell,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,South East,E07000112,Folkestone and Hythe,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,South East,E07000109,Gravesham,Vulnerable Persons Resettlement Scheme,11
2019-09-30,2019,3,South East,E07000211,Reigate and Banstead,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,South East,E07000115,Tonbridge and Malling,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,South East,E07000065,Wealden,Vulnerable Persons Resettlement Scheme,11
2019-09-30,2019,3,South East,E06000037,West Berkshire,Vulnerable Persons Resettlement Scheme,9
2019-09-30,2019,3,South East,E07000217,Woking,Vulnerable Persons Resettlement Scheme,19
2019-09-30,2019,3,South East,E07000229,Worthing,Vulnerable Persons Resettlement Scheme,9
2019-09-30,2019,3,South West,E06000022,Bath and North East Somerset,Vulnerable Children Resettlement Scheme,2
2019-09-30,2019,3,South West,E06000058,"Bournemouth, Christchurch and Poole",Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,South West,E06000023,"Bristol, City of",Vulnerable Persons Resettlement Scheme,13
2019-09-30,2019,3,South West,E07000078,Cheltenham,Vulnerable Persons Resettlement Scheme,10
2019-09-30,2019,3,South West,E06000059,Dorset,Vulnerable Persons Resettlement Scheme,7
2019-09-30,2019,3,South West,E07000041,Exeter,Vulnerable Persons Resettlement Scheme,9
2019-09-30,2019,3,South West,E07000080,Forest of Dean,Vulnerable Children Resettlement Scheme,5
2019-09-30,2019,3,South West,E07000081,Gloucester,Vulnerable Persons Resettlement Scheme,13
2019-09-30,2019,3,South West,E06000024,North Somerset,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,South West,E06000026,Plymouth,Vulnerable Persons Resettlement Scheme,23
2019-09-30,2019,3,South West,E07000246,Somerset West and Taunton,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,South West,E07000045,Teignbridge,Vulnerable Persons Resettlement Scheme,9
2019-09-30,2019,3,South West,E07000046,Torridge,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,South West,E06000054,Wiltshire,Vulnerable Persons Resettlement Scheme,11
2019-09-30,2019,3,Wales,W06000013,Bridgend,Vulnerable Persons Resettlement Scheme,10
2019-09-30,2019,3,Wales,W06000015,Cardiff,Vulnerable Persons Resettlement Scheme,3
2019-09-30,2019,3,Wales,W06000010,Carmarthenshire,Vulnerable Persons Resettlement Scheme,8
2019-09-30,2019,3,Wales,W06000008,Ceredigion,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,Wales,W06000004,Denbighshire,Vulnerable Persons Resettlement Scheme,3
2019-09-30,2019,3,Wales,W06000005,Flintshire,Vulnerable Persons Resettlement Scheme,10
2019-09-30,2019,3,Wales,W06000022,Newport,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,Wales,W06000009,Pembrokeshire,Vulnerable Persons Resettlement Scheme,6
2019-09-30,2019,3,Wales,W06000006,Wrexham,Vulnerable Persons Resettlement Scheme,18
2019-09-30,2019,3,West Midlands,E08000025,Birmingham,Vulnerable Persons Resettlement Scheme,49
2019-09-30,2019,3,West Midlands,E07000234,Bromsgrove,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,West Midlands,E08000026,Coventry,Vulnerable Persons Resettlement Scheme,31
2019-09-30,2019,3,West Midlands,E08000027,Dudley,Vulnerable Persons Resettlement Scheme,10
2019-09-30,2019,3,West Midlands,E07000220,Rugby,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,West Midlands,E06000020,Telford and Wrekin,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,West Midlands,E08000030,Walsall,Vulnerable Children Resettlement Scheme,1
2019-09-30,2019,3,West Midlands,E07000222,Warwick,Vulnerable Persons Resettlement Scheme,2
2019-09-30,2019,3,Yorkshire and The Humber,E08000032,Bradford,Vulnerable Children Resettlement Scheme,11
2019-09-30,2019,3,Yorkshire and The Humber,E08000032,Bradford,Vulnerable Persons Resettlement Scheme,23
2019-09-30,2019,3,Yorkshire and The Humber,E08000033,Calderdale,Vulnerable Children Resettlement Scheme,11
2019-09-30,2019,3,Yorkshire and The Humber,E07000163,Craven,Vulnerable Persons Resettlement Scheme,4
2019-09-30,2019,3,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Vulnerable Persons Resettlement Scheme,13
2019-09-30,2019,3,Yorkshire and The Humber,E07000164,Hambleton,Vulnerable Children Resettlement Scheme,1
2019-09-30,2019,3,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",Vulnerable Children Resettlement Scheme,4
2019-09-30,2019,3,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",Vulnerable Persons Resettlement Scheme,11
2019-09-30,2019,3,Yorkshire and The Humber,E08000034,Kirklees,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,Yorkshire and The Humber,E08000035,Leeds,Vulnerable Persons Resettlement Scheme,27
2019-09-30,2019,3,Yorkshire and The Humber,E06000012,North East Lincolnshire,Vulnerable Children Resettlement Scheme,4
2019-09-30,2019,3,Yorkshire and The Humber,E06000012,North East Lincolnshire,Vulnerable Persons Resettlement Scheme,5
2019-09-30,2019,3,Yorkshire and The Humber,E08000019,Sheffield,Vulnerable Children Resettlement Scheme,18
2019-09-30,2019,3,Yorkshire and The Humber,E08000019,Sheffield,Vulnerable Persons Resettlement Scheme,18
2019-09-30,2019,3,Yorkshire and The Humber,E06000014,York,Vulnerable Children Resettlement Scheme,3
2019-09-30,2019,3,Yorkshire and The Humber,E06000014,York,Vulnerable Persons Resettlement Scheme,4
2019-12-31,2019,4,East Midlands,E07000172,Broxtowe,Vulnerable Persons Resettlement Scheme,5
2019-12-31,2019,4,East Midlands,E07000035,Derbyshire Dales,Vulnerable Persons Resettlement Scheme,4
2019-12-31,2019,4,East Midlands,E07000036,Erewash,Vulnerable Persons Resettlement Scheme,5
2019-12-31,2019,4,East Midlands,E07000131,Harborough,Vulnerable Persons Resettlement Scheme,7
2019-12-31,2019,4,East Midlands,E07000175,Newark and Sherwood,Vulnerable Persons Resettlement Scheme,5
2019-12-31,2019,4,East Midlands,E07000134,North West Leicestershire,Vulnerable Persons Resettlement Scheme,4
2019-12-31,2019,4,East Midlands,E07000176,Rushcliffe,Vulnerable Persons Resettlement Scheme,6
2019-12-31,2019,4,East of England,E06000055,Bedford,Vulnerable Persons Resettlement Scheme,5
2019-12-31,2019,4,East of England,E06000056,Central Bedfordshire,Vulnerable Persons Resettlement Scheme,5
2019-12-31,2019,4,East of England,E07000072,Epping Forest,Vulnerable Persons Resettlement Scheme,7
2019-12-31,2019,4,East of England,E07000202,Ipswich,Vulnerable Persons Resettlement Scheme,4
2019-12-31,2019,4,East of England,E07000148,Norwich,Vulnerable Persons Resettlement Scheme,5
