Date,Year,Quarter,Member State,In / Out,Request / Transfer,Article,Count
2020-03-31,2020,1,Belgium,Out,Request,12,1
2020-03-31,2020,1,Belgium,Out,Request,18.1,48
2020-03-31,2020,1,Bulgaria,In,Request,18.1,1
2020-03-31,2020,1,Bulgaria,In,Request,17.2,2
2020-03-31,2020,1,Bulgaria,In,Transfer,8.1,1
2020-03-31,2020,1,Bulgaria,In,Transfer,8.2,1
2020-03-31,2020,1,Bulgaria,Out,Request,18.1,33
2020-03-31,2020,1,Croatia,In,Request,8.2,1
2020-03-31,2020,1,Croatia,In,Request,11,2
2020-03-31,2020,1,Croatia,In,Request,18.1,4
2020-03-31,2020,1,Croatia,Out,Request,14,2
2020-03-31,2020,1,Croatia,Out,Request,13,9
2020-03-31,2020,1,Croatia,Out,Request,18.1,8
2020-03-31,2020,1,Cyprus,In,Request,11,1
2020-03-31,2020,1,Cyprus,In,Request,8.1,2
2020-03-31,2020,1,Cyprus,In,Request,8.2,7
2020-03-31,2020,1,Cyprus,In,Request,16,7
2020-03-31,2020,1,Cyprus,In,Request,17.2,11
2020-03-31,2020,1,Cyprus,In,Transfer,17.2,3
2020-03-31,2020,1,Cyprus,In,Transfer,8.1,2
2020-03-31,2020,1,Cyprus,In,Transfer,8.2,2
2020-03-31,2020,1,Cyprus,Out,Request,18.1,4
2020-03-31,2020,1,Czech Republic,Out,Request,13,1
2020-03-31,2020,1,Denmark,In,Request,18.1,1
2020-03-31,2020,1,Denmark,Out,Request,12,2
2020-03-31,2020,1,Denmark,Out,Request,18.1,39
2020-03-31,2020,1,Denmark,Out,Transfer,18.1,1
2020-03-31,2020,1,Estonia,Out,Request,18.1,1
2020-03-31,2020,1,Finland,Out,Request,18.1,14
2020-03-31,2020,1,Finland,Out,Transfer,18.1,2
2020-03-31,2020,1,France,In,Request,20.5,1
2020-03-31,2020,1,France,In,Request,11,3
2020-03-31,2020,1,France,In,Request,8.2,6
2020-03-31,2020,1,France,In,Request,17.2,3
2020-03-31,2020,1,France,In,Request,8.1,11
2020-03-31,2020,1,France,In,Request,10,31
2020-03-31,2020,1,France,In,Request,9,14
2020-03-31,2020,1,France,In,Request,18.1,54
2020-03-31,2020,1,France,In,Transfer,17.2,4
2020-03-31,2020,1,France,In,Transfer,11,1
2020-03-31,2020,1,France,In,Transfer,8.2,3
2020-03-31,2020,1,France,In,Transfer,9,3
2020-03-31,2020,1,France,In,Transfer,10,10
2020-03-31,2020,1,France,In,Transfer,18.1,15
2020-03-31,2020,1,France,In,Transfer,8.1,6
2020-03-31,2020,1,France,Out,Request,17.2,2
2020-03-31,2020,1,France,Out,Request,12,3
2020-03-31,2020,1,France,Out,Request,13,14
2020-03-31,2020,1,France,Out,Request,18.1,129
2020-03-31,2020,1,France,Out,Transfer,13,1
2020-03-31,2020,1,France,Out,Transfer,18.1,2
2020-03-31,2020,1,Germany,In,Request,11,2
2020-03-31,2020,1,Germany,In,Request,12,4
2020-03-31,2020,1,Germany,In,Request,18.1,30
2020-03-31,2020,1,Germany,In,Transfer,12,1
2020-03-31,2020,1,Germany,In,Transfer,18.1,3
2020-03-31,2020,1,Germany,Out,Request,13,1
2020-03-31,2020,1,Germany,Out,Request,12,1
2020-03-31,2020,1,Germany,Out,Request,14,2
2020-03-31,2020,1,Germany,Out,Request,18.1,250
2020-03-31,2020,1,Germany,Out,Transfer,18.1,12
2020-03-31,2020,1,Greece,In,Request,16,2
2020-03-31,2020,1,Greece,In,Request,12,1
2020-03-31,2020,1,Greece,In,Request,9,59
2020-03-31,2020,1,Greece,In,Request,18.1,7
2020-03-31,2020,1,Greece,In,Request,8.2,24
2020-03-31,2020,1,Greece,In,Request,17.2,84
2020-03-31,2020,1,Greece,In,Request,8.1,25
2020-03-31,2020,1,Greece,In,Request,10,23
2020-03-31,2020,1,Greece,In,Transfer,16,1
2020-03-31,2020,1,Greece,In,Transfer,8.2,9
2020-03-31,2020,1,Greece,In,Transfer,10,39
2020-03-31,2020,1,Greece,In,Transfer,9,75
2020-03-31,2020,1,Greece,In,Transfer,17.2,18
2020-03-31,2020,1,Greece,In,Transfer,8.1,20
2020-03-31,2020,1,Greece,Out,Request,13,1
2020-03-31,2020,1,Iceland,Out,Request,18.1,7
2020-03-31,2020,1,Ireland,In,Request,13,5
2020-03-31,2020,1,Ireland,In,Request,11,2
2020-03-31,2020,1,Ireland,In,Request,18.1,22
2020-03-31,2020,1,Ireland,In,Request,12,85
2020-03-31,2020,1,Ireland,In,Transfer,18.1,2
2020-03-31,2020,1,Ireland,Out,Request,11,3
2020-03-31,2020,1,Ireland,Out,Request,18.1,97
2020-03-31,2020,1,Ireland,Out,Transfer,18.1,1
2020-03-31,2020,1,Italy,In,Request,12,1
2020-03-31,2020,1,Italy,In,Request,18.1,5
2020-03-31,2020,1,Italy,In,Request,8.1,2
2020-03-31,2020,1,Italy,In,Request,8.2,3
2020-03-31,2020,1,Italy,In,Request,17.2,2
2020-03-31,2020,1,Italy,In,Transfer,17.2,1
2020-03-31,2020,1,Italy,In,Transfer,18.1,4
2020-03-31,2020,1,Italy,Out,Request,11,1
2020-03-31,2020,1,Italy,Out,Request,14,2
2020-03-31,2020,1,Italy,Out,Request,18.1,138
2020-03-31,2020,1,Italy,Out,Request,13,206
2020-03-31,2020,1,Italy,Out,Transfer,13,1
2020-03-31,2020,1,Latvia,Out,Request,18.1,2
2020-03-31,2020,1,Latvia,Out,Request,12,1
2020-03-31,2020,1,Lithuania,Out,Request,18.1,1
2020-03-31,2020,1,Luxembourg,Out,Request,18.1,6
2020-03-31,2020,1,Malta,Out,Request,13,3
2020-03-31,2020,1,Malta,Out,Request,18.1,23
2020-03-31,2020,1,Netherlands,In,Request,10,2
2020-03-31,2020,1,Netherlands,In,Request,12,5
2020-03-31,2020,1,Netherlands,In,Request,18.1,11
2020-03-31,2020,1,Netherlands,In,Transfer,18.1,1
2020-03-31,2020,1,Netherlands,In,Transfer,9,2
2020-03-31,2020,1,Netherlands,Out,Request,11,1
2020-03-31,2020,1,Netherlands,Out,Request,18.1,50
2020-03-31,2020,1,Netherlands,Out,Transfer,18.1,1
2020-03-31,2020,1,Norway,In,Request,18.1,1
2020-03-31,2020,1,Norway,In,Request,17.2,2
2020-03-31,2020,1,Norway,Out,Request,18.1,12
2020-03-31,2020,1,Norway,Out,Transfer,18.1,1
2020-03-31,2020,1,Poland,Out,Request,18.1,5
2020-03-31,2020,1,Portugal,Out,Request,12,2
2020-03-31,2020,1,Portugal,Out,Request,18.1,6
2020-03-31,2020,1,Romania,Out,Request,18.1,32
2020-03-31,2020,1,Slovakia,In,Request,8.1,1
2020-03-31,2020,1,Slovakia,Out,Request,12,1
2020-03-31,2020,1,Slovakia,Out,Request,18.1,1
2020-03-31,2020,1,Slovenia,In,Request,18.1,1
2020-03-31,2020,1,Slovenia,Out,Request,18.1,12
2020-03-31,2020,1,Spain,In,Request,12,1
2020-03-31,2020,1,Spain,Out,Request,14,4
2020-03-31,2020,1,Spain,Out,Request,13,2
2020-03-31,2020,1,Spain,Out,Request,18.1,37
2020-03-31,2020,1,Spain,Out,Transfer,18.1,1
2020-03-31,2020,1,Sweden,In,Request,18.1,1
2020-03-31,2020,1,Sweden,In,Transfer,12,1
2020-03-31,2020,1,Sweden,Out,Request,12,1
2020-03-31,2020,1,Sweden,Out,Request,11,2
2020-03-31,2020,1,Sweden,Out,Request,18.1,53
2020-03-31,2020,1,Switzerland,In,Request,18.1,1
2020-03-31,2020,1,Switzerland,In,Request,13,1
2020-03-31,2020,1,Switzerland,In,Request,12,1
2020-03-31,2020,1,Switzerland,In,Transfer,18.1,1
2020-03-31,2020,1,Switzerland,Out,Request,18.1,40
2020-03-31,2020,1,Switzerland,Out,Transfer,18.1,1
2020-06-30,2020,2,Austria,In,Request,10,2
2020-06-30,2020,2,Austria,Out,Request,11,2
2020-06-30,2020,2,Austria,Out,Request,18.1,102
2020-06-30,2020,2,Belgium,In,Request,18.1,5
2020-06-30,2020,2,Belgium,Out,Request,12,1
2020-06-30,2020,2,Belgium,Out,Request,11,6
2020-06-30,2020,2,Belgium,Out,Request,14,1
2020-06-30,2020,2,Belgium,Out,Request,18.1,92
2020-06-30,2020,2,Bulgaria,Out,Request,11,4
2020-06-30,2020,2,Bulgaria,Out,Request,18.1,46
2020-06-30,2020,2,Croatia,In,Request,17.2,4
2020-06-30,2020,2,Croatia,Out,Request,11,12
2020-06-30,2020,2,Croatia,Out,Request,18.1,34
2020-06-30,2020,2,Croatia,Out,Request,13,23
2020-06-30,2020,2,Cyprus,In,Request,8.1,2
2020-06-30,2020,2,Cyprus,In,Request,8.2,1
2020-06-30,2020,2,Cyprus,In,Request,17.2,4
2020-06-30,2020,2,Czech Republic,Out,Request,18.1,1
2020-06-30,2020,2,Denmark,In,Request,17.2,2
2020-06-30,2020,2,Denmark,Out,Request,12,1
2020-06-30,2020,2,Denmark,Out,Request,18.1,66
2020-06-30,2020,2,Finland,In,Request,18.1,1
2020-06-30,2020,2,Finland,Out,Request,11,2
2020-06-30,2020,2,Finland,Out,Request,18.1,48
2020-06-30,2020,2,France,In,Request,8.2,2
2020-06-30,2020,2,France,In,Request,8.1,13
2020-06-30,2020,2,France,In,Request,17.2,13
2020-06-30,2020,2,France,In,Request,10,27
2020-06-30,2020,2,France,In,Request,18.1,29
2020-06-30,2020,2,France,In,Transfer,10,1
2020-06-30,2020,2,France,Out,Request,12,1
2020-06-30,2020,2,France,Out,Request,11,2
2020-06-30,2020,2,France,Out,Request,14,1
2020-06-30,2020,2,France,Out,Request,13,31
2020-06-30,2020,2,France,Out,Request,18.1,256
2020-06-30,2020,2,Germany,In,Request,17.2,1
2020-06-30,2020,2,Germany,In,Request,12,3
2020-06-30,2020,2,Germany,In,Request,11,1
2020-06-30,2020,2,Germany,In,Request,18.1,7
2020-06-30,2020,2,Germany,In,Transfer,12,1
2020-06-30,2020,2,Germany,Out,Request,11,13
2020-06-30,2020,2,Germany,Out,Request,14,4
2020-06-30,2020,2,Germany,Out,Request,18.1,504
2020-06-30,2020,2,Greece,In,Request,18.1,2
2020-06-30,2020,2,Greece,In,Request,10,15
2020-06-30,2020,2,Greece,In,Request,8.1,32
2020-06-30,2020,2,Greece,In,Request,9,65
2020-06-30,2020,2,Greece,In,Request,8.2,27
2020-06-30,2020,2,Greece,In,Request,17.2,117
2020-06-30,2020,2,Greece,In,Transfer,9,22
2020-06-30,2020,2,Greece,In,Transfer,10,11
2020-06-30,2020,2,Greece,In,Transfer,17.2,7
2020-06-30,2020,2,Greece,In,Transfer,8.1,7
2020-06-30,2020,2,Greece,In,Transfer,8.2,3
2020-06-30,2020,2,Hungary,Out,Request,18.1,3
2020-06-30,2020,2,Iceland,Out,Request,18.1,8
2020-06-30,2020,2,Ireland,In,Request,14,1
2020-06-30,2020,2,Ireland,In,Request,13,1
2020-06-30,2020,2,Ireland,In,Request,18.1,1
2020-06-30,2020,2,Ireland,In,Request,12,32
2020-06-30,2020,2,Ireland,In,Transfer,18.1,1
2020-06-30,2020,2,Ireland,Out,Request,12,1
2020-06-30,2020,2,Ireland,Out,Request,18.1,92
2020-06-30,2020,2,Italy,In,Request,8.2,1
2020-06-30,2020,2,Italy,In,Request,18.1,1
2020-06-30,2020,2,Italy,In,Request,17.2,3
2020-06-30,2020,2,Italy,Out,Request,11,10
2020-06-30,2020,2,Italy,Out,Request,14,7
2020-06-30,2020,2,Italy,Out,Request,12,3
2020-06-30,2020,2,Italy,Out,Request,13,175
2020-06-30,2020,2,Italy,Out,Request,18.1,265
2020-06-30,2020,2,Lithuania,Out,Request,18.1,2
2020-06-30,2020,2,Luxembourg,Out,Request,18.1,7
2020-06-30,2020,2,Malta,Out,Request,13,8
2020-06-30,2020,2,Malta,Out,Request,18.1,42
2020-06-30,2020,2,Netherlands,In,Request,18.1,2
2020-06-30,2020,2,Netherlands,Out,Request,11,1
2020-06-30,2020,2,Netherlands,Out,Request,12,1
2020-06-30,2020,2,Netherlands,Out,Request,13,2
2020-06-30,2020,2,Netherlands,Out,Request,18.1,100
2020-06-30,2020,2,Norway,In,Request,18.1,1
2020-06-30,2020,2,Norway,In,Request,12,3
2020-06-30,2020,2,Norway,Out,Request,11,3
2020-06-30,2020,2,Norway,Out,Request,18.1,20
2020-06-30,2020,2,Poland,In,Request,17.2,1
2020-06-30,2020,2,Poland,Out,Request,18.1,6
2020-06-30,2020,2,Poland,Out,Request,13,2
2020-06-30,2020,2,Portugal,Out,Request,18.1,6
2020-06-30,2020,2,Romania,Out,Request,11,1
2020-06-30,2020,2,Romania,Out,Request,18.1,64
2020-06-30,2020,2,Slovakia,In,Request,17.2,1
2020-06-30,2020,2,Slovakia,Out,Request,14,2
2020-06-30,2020,2,Slovenia,Out,Request,18.1,16
2020-06-30,2020,2,Spain,Out,Request,14,1
2020-06-30,2020,2,Spain,Out,Request,13,7
2020-06-30,2020,2,Spain,Out,Request,18.1,99
2020-06-30,2020,2,Sweden,In,Request,18.1,1
2020-06-30,2020,2,Sweden,Out,Request,14,1
2020-06-30,2020,2,Sweden,Out,Request,11,10
2020-06-30,2020,2,Sweden,Out,Request,18.1,93
2020-06-30,2020,2,Switzerland,In,Request,18.1,1
2020-06-30,2020,2,Switzerland,Out,Request,14,2
2020-06-30,2020,2,Switzerland,Out,Request,18.1,79
2020-09-30,2020,3,Austria,In,Request,18.1,5
2020-09-30,2020,3,Austria,In,Transfer,8.1,1
2020-09-30,2020,3,Austria,Out,Request,13,3
2020-09-30,2020,3,Austria,Out,Request,18.1,91
2020-09-30,2020,3,Belgium,In,Request,17.2,1
2020-09-30,2020,3,Belgium,In,Request,8.1,1
2020-09-30,2020,3,Belgium,In,Request,8.2,2
2020-09-30,2020,3,Belgium,In,Request,10,1
2020-09-30,2020,3,Belgium,In,Request,18.1,6
2020-09-30,2020,3,Belgium,Out,Request,13,1
2020-09-30,2020,3,Belgium,Out,Request,18.1,120
2020-09-30,2020,3,Bulgaria,In,Request,17.2,2
2020-09-30,2020,3,Bulgaria,Out,Request,18.1,53
2020-09-30,2020,3,Croatia,Out,Request,14,1
2020-09-30,2020,3,Croatia,Out,Request,13,8
2020-09-30,2020,3,Croatia,Out,Request,18.1,10
2020-09-30,2020,3,Cyprus,In,Request,17.2,10
2020-09-30,2020,3,Cyprus,In,Request,8.2,1
2020-09-30,2020,3,Cyprus,In,Transfer,17.2,13
2020-09-30,2020,3,Cyprus,In,Transfer,8.1,1
2020-09-30,2020,3,Cyprus,Out,Request,18.1,2
2020-09-30,2020,3,Czech Republic,Out,Request,18.1,4
2020-09-30,2020,3,Denmark,Out,Request,13,1
2020-09-30,2020,3,Denmark,Out,Request,18.1,59
2020-09-30,2020,3,Finland,In,Request,18.1,1
2020-09-30,2020,3,Finland,Out,Request,12,1
2020-09-30,2020,3,Finland,Out,Request,18.1,36
2020-09-30,2020,3,Finland,Out,Transfer,18.1,5
2020-09-30,2020,3,France,In,Request,8.2,3
2020-09-30,2020,3,France,In,Request,9,2
2020-09-30,2020,3,France,In,Request,8.1,4
2020-09-30,2020,3,France,In,Request,17.2,16
2020-09-30,2020,3,France,In,Request,11,5
2020-09-30,2020,3,France,In,Request,10,36
2020-09-30,2020,3,France,In,Request,18.1,99
2020-09-30,2020,3,France,In,Transfer,17.2,11
2020-09-30,2020,3,France,In,Transfer,9,6
2020-09-30,2020,3,France,In,Transfer,10,23
2020-09-30,2020,3,France,In,Transfer,8.2,5
2020-09-30,2020,3,France,In,Transfer,8.1,16
2020-09-30,2020,3,France,In,Transfer,18.1,8
2020-09-30,2020,3,France,Out,Request,13,6
2020-09-30,2020,3,France,Out,Request,12,1
2020-09-30,2020,3,France,Out,Request,18.1,485
2020-09-30,2020,3,France,Out,Transfer,18.1,10
2020-09-30,2020,3,France,Out,Transfer,13,2
2020-09-30,2020,3,Germany,In,Request,12,1
2020-09-30,2020,3,Germany,In,Request,18.1,12
2020-09-30,2020,3,Germany,In,Transfer,18.1,2
2020-09-30,2020,3,Germany,Out,Request,12,1
2020-09-30,2020,3,Germany,Out,Request,14,1
2020-09-30,2020,3,Germany,Out,Request,13,1
2020-09-30,2020,3,Germany,Out,Request,18.1,652
2020-09-30,2020,3,Germany,Out,Request,11,10
2020-09-30,2020,3,Germany,Out,Transfer,18.1,25
2020-09-30,2020,3,Greece,In,Request,9,14
2020-09-30,2020,3,Greece,In,Request,10,12
2020-09-30,2020,3,Greece,In,Request,8.2,17
2020-09-30,2020,3,Greece,In,Request,8.1,18
2020-09-30,2020,3,Greece,In,Request,17.2,208
2020-09-30,2020,3,Greece,In,Transfer,10,3
2020-09-30,2020,3,Greece,In,Transfer,17.2,113
2020-09-30,2020,3,Greece,In,Transfer,9,7
2020-09-30,2020,3,Greece,In,Transfer,8.1,4
2020-09-30,2020,3,Greece,In,Transfer,8.2,4
2020-09-30,2020,3,Hungary,Out,Request,18.1,2
2020-09-30,2020,3,Iceland,In,Request,12,1
2020-09-30,2020,3,Iceland,Out,Request,18.1,7
2020-09-30,2020,3,Ireland,In,Request,14,1
2020-09-30,2020,3,Ireland,In,Request,11,1
2020-09-30,2020,3,Ireland,In,Request,12,10
2020-09-30,2020,3,Ireland,In,Request,18.1,15
2020-09-30,2020,3,Ireland,In,Transfer,18.1,3
2020-09-30,2020,3,Ireland,Out,Request,18.1,42
2020-09-30,2020,3,Italy,In,Request,18.1,1
2020-09-30,2020,3,Italy,In,Transfer,17.2,3
2020-09-30,2020,3,Italy,In,Transfer,18.1,2
2020-09-30,2020,3,Italy,Out,Request,11,5
2020-09-30,2020,3,Italy,Out,Request,14,1
2020-09-30,2020,3,Italy,Out,Request,13,80
2020-09-30,2020,3,Italy,Out,Request,18.1,239
2020-09-30,2020,3,Italy,Out,Request,12,3
2020-09-30,2020,3,Italy,Out,Transfer,13,1
2020-09-30,2020,3,Lithuania,Out,Request,18.1,1
2020-09-30,2020,3,Luxembourg,In,Request,18.1,1
2020-09-30,2020,3,Luxembourg,Out,Request,18.1,4
2020-09-30,2020,3,Malta,In,Request,18.1,1
2020-09-30,2020,3,Malta,In,Transfer,18.1,1
2020-09-30,2020,3,Malta,Out,Request,12,1
2020-09-30,2020,3,Malta,Out,Request,13,3
2020-09-30,2020,3,Malta,Out,Request,18.1,52
2020-09-30,2020,3,Netherlands,In,Request,12,1
2020-09-30,2020,3,Netherlands,In,Request,18.1,5
2020-09-30,2020,3,Netherlands,In,Transfer,12,2
2020-09-30,2020,3,Netherlands,In,Transfer,10,2
2020-09-30,2020,3,Netherlands,In,Transfer,18.1,2
2020-09-30,2020,3,Netherlands,Out,Request,13,2
2020-09-30,2020,3,Netherlands,Out,Request,11,1
2020-09-30,2020,3,Netherlands,Out,Request,18.1,120
2020-09-30,2020,3,Netherlands,Out,Transfer,18.1,1
2020-09-30,2020,3,Norway,In,Request,17.2,1
2020-09-30,2020,3,Norway,In,Request,18.1,1
2020-09-30,2020,3,Norway,In,Transfer,18.1,1
2020-09-30,2020,3,Norway,Out,Request,18.1,18
2020-09-30,2020,3,Poland,Out,Request,18.1,4
2020-09-30,2020,3,Portugal,In,Transfer,18.1,1
2020-09-30,2020,3,Portugal,Out,Request,13,1
2020-09-30,2020,3,Portugal,Out,Request,18.1,8
2020-09-30,2020,3,Romania,Out,Request,11,1
2020-09-30,2020,3,Romania,Out,Request,13,2
2020-09-30,2020,3,Romania,Out,Request,18.1,47
2020-09-30,2020,3,Slovakia,Out,Request,18.1,2
2020-09-30,2020,3,Slovenia,Out,Request,18.1,15
2020-09-30,2020,3,Spain,Out,Request,13,14
2020-09-30,2020,3,Spain,Out,Request,14,1
2020-09-30,2020,3,Spain,Out,Request,18.1,82
2020-09-30,2020,3,Spain,Out,Transfer,18.1,9
2020-09-30,2020,3,Sweden,In,Request,18.1,2
2020-09-30,2020,3,Sweden,Out,Request,11,4
2020-09-30,2020,3,Sweden,Out,Request,18.1,131
2020-09-30,2020,3,Sweden,Out,Transfer,18.1,5
2020-09-30,2020,3,Switzerland,In,Request,17.2,1
2020-09-30,2020,3,Switzerland,In,Request,18.1,4
2020-09-30,2020,3,Switzerland,In,Transfer,18.1,1
2020-09-30,2020,3,Switzerland,In,Transfer,12,1
2020-09-30,2020,3,Switzerland,Out,Request,18.1,71
2020-12-31,2020,4,Austria,In,Request,18.1,1
2020-12-31,2020,4,Austria,In,Request,10,1
2020-12-31,2020,4,Austria,Out,Request,11,1
2020-12-31,2020,4,Austria,Out,Request,18.1,1
2020-12-31,2020,4,Austria,Out,Request,18.1,98
2020-12-31,2020,4,Belgium,In,Request,8.1,1
2020-12-31,2020,4,Belgium,In,Request,12,2
2020-12-31,2020,4,Belgium,In,Request,18.1,5
2020-12-31,2020,4,Belgium,In,Transfer,18.1,3
2020-12-31,2020,4,Belgium,In,Transfer,8.1,1
2020-12-31,2020,4,Belgium,Out,Request,14,1
2020-12-31,2020,4,Belgium,Out,Request,13,1
2020-12-31,2020,4,Belgium,Out,Request,18.1,90
2020-12-31,2020,4,Belgium,Out,Transfer,18.1,1
2020-12-31,2020,4,Bulgaria,In,Request,8.1,4
2020-12-31,2020,4,Bulgaria,In,Request,8.2,4
2020-12-31,2020,4,Bulgaria,In,Transfer,17.2,2
2020-12-31,2020,4,Bulgaria,In,Transfer,8.1,3
2020-12-31,2020,4,Bulgaria,In,Transfer,8.2,2
2020-12-31,2020,4,Bulgaria,Out,Request,13,1
2020-12-31,2020,4,Bulgaria,Out,Request,14,1
2020-12-31,2020,4,Bulgaria,Out,Request,18.1,47
2020-12-31,2020,4,Croatia,Out,Request,14,4
2020-12-31,2020,4,Croatia,Out,Request,13,3
2020-12-31,2020,4,Croatia,Out,Request,18.1,11
2020-12-31,2020,4,Cyprus,In,Request,8.1,4
2020-12-31,2020,4,Cyprus,In,Request,8.2,6
2020-12-31,2020,4,Cyprus,In,Request,17.2,10
2020-12-31,2020,4,Cyprus,In,Transfer,17.2,5
2020-12-31,2020,4,Czech Republic,Out,Request,13,1
2020-12-31,2020,4,Czech Republic,Out,Request,18.1,3
2020-12-31,2020,4,Czech Republic,Out,Transfer,18.1,1
2020-12-31,2020,4,Denmark,In,Request,17.2,1
2020-12-31,2020,4,Denmark,In,Request,18.1,1
2020-12-31,2020,4,Denmark,In,Transfer,18.1,1
2020-12-31,2020,4,Denmark,In,Transfer,17.2,2
2020-12-31,2020,4,Denmark,Out,Request,18.1,43
2020-12-31,2020,4,Finland,In,Transfer,18.1,1
2020-12-31,2020,4,Finland,Out,Request,18.1,13
2020-12-31,2020,4,France,In,Request,9,1
2020-12-31,2020,4,France,In,Request,12,1
2020-12-31,2020,4,France,In,Request,11,2
2020-12-31,2020,4,France,In,Request,8.2,11
2020-12-31,2020,4,France,In,Request,8.1,33
2020-12-31,2020,4,France,In,Request,10,66
2020-12-31,2020,4,France,In,Request,17.2,65
2020-12-31,2020,4,France,In,Request,18.1,62
2020-12-31,2020,4,France,In,Transfer,9,1
2020-12-31,2020,4,France,In,Transfer,17.2,38
2020-12-31,2020,4,France,In,Transfer,8.2,3
2020-12-31,2020,4,France,In,Transfer,10,26
2020-12-31,2020,4,France,In,Transfer,18.1,25
2020-12-31,2020,4,France,In,Transfer,8.1,14
2020-12-31,2020,4,France,Out,Request,12,2
2020-12-31,2020,4,France,Out,Request,11,1
2020-12-31,2020,4,France,Out,Request,13,5
2020-12-31,2020,4,France,Out,Request,18.1,258
2020-12-31,2020,4,France,Out,Transfer,18.1,10
2020-12-31,2020,4,Germany,In,Request,13,1
2020-12-31,2020,4,Germany,In,Request,18.1,19
2020-12-31,2020,4,Germany,In,Transfer,18.1,1
2020-12-31,2020,4,Germany,In,Transfer,12,3
2020-12-31,2020,4,Germany,In,Transfer,11,1
2020-12-31,2020,4,Germany,Out,Request,11,4
2020-12-31,2020,4,Germany,Out,Request,18.1,640
2020-12-31,2020,4,Germany,Out,Transfer,18.1,6
2020-12-31,2020,4,Greece,In,Request,10,19
2020-12-31,2020,4,Greece,In,Request,9,28
2020-12-31,2020,4,Greece,In,Request,8.1,91
2020-12-31,2020,4,Greece,In,Request,8.2,124
2020-12-31,2020,4,Greece,In,Request,17.2,158
2020-12-31,2020,4,Greece,In,Transfer,10,18
2020-12-31,2020,4,Greece,In,Transfer,8.1,16
2020-12-31,2020,4,Greece,In,Transfer,8.2,12
2020-12-31,2020,4,Greece,In,Transfer,17.2,101
2020-12-31,2020,4,Greece,In,Transfer,9,59
2020-12-31,2020,4,Greece,In,Transfer,18.1,2
2020-12-31,2020,4,Hungary,Out,Request,18.1,1
2020-12-31,2020,4,Iceland,Out,Request,18.1,2
2020-12-31,2020,4,Ireland,In,Request,11,1
2020-12-31,2020,4,Ireland,In,Request,13,1
2020-12-31,2020,4,Ireland,In,Request,12,18
2020-12-31,2020,4,Ireland,In,Request,18.1,8
2020-12-31,2020,4,Ireland,In,Transfer,18.1,1
2020-12-31,2020,4,Ireland,Out,Request,18.1,64
2020-12-31,2020,4,Italy,In,Request,8.2,3
2020-12-31,2020,4,Italy,In,Request,18.1,4
2020-12-31,2020,4,Italy,In,Transfer,18.1,3
2020-12-31,2020,4,Italy,Out,Request,14,2
2020-12-31,2020,4,Italy,Out,Request,11,2
2020-12-31,2020,4,Italy,Out,Request,18.1,263
2020-12-31,2020,4,Italy,Out,Request,13,185
2020-12-31,2020,4,Latvia,Out,Request,18.1,1
2020-12-31,2020,4,Luxembourg,In,Transfer,18.1,1
2020-12-31,2020,4,Luxembourg,Out,Request,18.1,9
2020-12-31,2020,4,Malta,In,Request,17.2,1
2020-12-31,2020,4,Malta,Out,Request,11,1
2020-12-31,2020,4,Malta,Out,Request,18.1,80
2020-12-31,2020,4,Malta,Out,Request,13,12
2020-12-31,2020,4,Netherlands,In,Request,8.2,1
2020-12-31,2020,4,Netherlands,In,Request,18.1,7
2020-12-31,2020,4,Netherlands,In,Request,12,3
2020-12-31,2020,4,Netherlands,In,Transfer,12,4
2020-12-31,2020,4,Netherlands,In,Transfer,18.1,5
2020-12-31,2020,4,Netherlands,Out,Request,18.1,71
2020-12-31,2020,4,Norway,In,Request,14,2
2020-12-31,2020,4,Norway,In,Transfer,12,3
2020-12-31,2020,4,Norway,Out,Request,18.1,18
2020-12-31,2020,4,Poland,Out,Request,18.1,5
2020-12-31,2020,4,Portugal,Out,Request,18.1,3
2020-12-31,2020,4,Portugal,Out,Request,13,1
2020-12-31,2020,4,Romania,Out,Request,13,1
2020-12-31,2020,4,Romania,Out,Request,14,1
2020-12-31,2020,4,Romania,Out,Request,18.1,33
2020-12-31,2020,4,Slovakia,Out,Request,18.1,1
2020-12-31,2020,4,Slovenia,In,Request,12,1
2020-12-31,2020,4,Slovenia,Out,Request,18.1,11
2020-12-31,2020,4,Spain,In,Request,18.1,1
2020-12-31,2020,4,Spain,In,Request,12,1
2020-12-31,2020,4,Spain,Out,Request,14,1
2020-12-31,2020,4,Spain,Out,Request,11,1
2020-12-31,2020,4,Spain,Out,Request,18.1,12
2020-12-31,2020,4,Spain,Out,Request,13,7
2020-12-31,2020,4,Sweden,In,Request,12,4
2020-12-31,2020,4,Sweden,In,Request,18.1,1
2020-12-31,2020,4,Sweden,In,Transfer,18.1,1
2020-12-31,2020,4,Sweden,Out,Request,11,1
2020-12-31,2020,4,Sweden,Out,Request,18.1,137
2020-12-31,2020,4,Sweden,Out,Transfer,18.1,1
2020-12-31,2020,4,Switzerland,In,Request,18.1,4
2020-12-31,2020,4,Switzerland,In,Request,12,1
2020-12-31,2020,4,Switzerland,In,Transfer,12,1
2020-12-31,2020,4,Switzerland,In,Transfer,18.1,1
2020-12-31,2020,4,Switzerland,Out,Request,11,1
2020-12-31,2020,4,Switzerland,Out,Request,18.1,74
2020-12-31,2020,4,Switzerland,Out,Transfer,18.1,1
