Date,Year,Quarter,NRM referral,Nationality,Region,Sex,Age Group,Referrals
2022-03-31,2022,1,No NRM referral raised,Sudan,Africa North,Female,18 to 24,1
2022-03-31,2022,1,No NRM referral raised,Sudan,Africa North,Male,17 and under,11
2022-03-31,2022,1,No NRM referral raised,Sudan,Africa North,Male,18 to 24,33
2022-03-31,2022,1,No NRM referral raised,Sudan,Africa North,Male,25 to 39,49
2022-03-31,2022,1,No NRM referral raised,Sudan,Africa North,Male,40 and over,8
2022-03-31,2022,1,No NRM referral raised,Syria,Middle East,Female,17 and under,7
2022-03-31,2022,1,No NRM referral raised,Syria,Middle East,Female,18 to 24,6
2022-03-31,2022,1,No NRM referral raised,Syria,Middle East,Female,25 to 39,4
2022-03-31,2022,1,No NRM referral raised,Syria,Middle East,Female,40 and over,5
2022-03-31,2022,1,No NRM referral raised,Syria,Middle East,Male,17 and under,35
2022-03-31,2022,1,No NRM referral raised,Syria,Middle East,Male,18 to 24,242
2022-03-31,2022,1,No NRM referral raised,Syria,Middle East,Male,25 to 39,245
2022-03-31,2022,1,No NRM referral raised,Syria,Middle East,Male,40 and over,40
2022-03-31,2022,1,No NRM referral raised,Tanzania,Africa Sub-Saharan,Male,25 to 39,1
2022-03-31,2022,1,No NRM referral raised,Tunisia,Africa North,Female,17 and under,1
2022-03-31,2022,1,No NRM referral raised,Tunisia,Africa North,Female,40 and over,1
2022-03-31,2022,1,No NRM referral raised,Tunisia,Africa North,Male,18 to 24,2
2022-03-31,2022,1,No NRM referral raised,Tunisia,Africa North,Male,25 to 39,4
2022-03-31,2022,1,No NRM referral raised,Turkey,Europe Other,Female,40 and over,1
2022-03-31,2022,1,No NRM referral raised,Turkey,Europe Other,Male,17 and under,1
2022-03-31,2022,1,No NRM referral raised,Turkey,Europe Other,Male,18 to 24,4
2022-03-31,2022,1,No NRM referral raised,Turkey,Europe Other,Male,25 to 39,5
2022-03-31,2022,1,No NRM referral raised,Turkey,Europe Other,Male,40 and over,3
2022-03-31,2022,1,No NRM referral raised,Vietnam,Asia South East,Female,18 to 24,1
2022-03-31,2022,1,No NRM referral raised,Vietnam,Asia South East,Female,25 to 39,7
2022-03-31,2022,1,No NRM referral raised,Vietnam,Asia South East,Male,18 to 24,9
2022-03-31,2022,1,No NRM referral raised,Vietnam,Asia South East,Male,25 to 39,19
2022-03-31,2022,1,No NRM referral raised,Vietnam,Asia South East,Male,40 and over,2
2022-03-31,2022,1,No NRM referral raised,Yemen,Middle East,Female,18 to 24,1
2022-03-31,2022,1,No NRM referral raised,Yemen,Middle East,Female,25 to 39,2
2022-03-31,2022,1,No NRM referral raised,Yemen,Middle East,Male,18 to 24,4
2022-03-31,2022,1,No NRM referral raised,Yemen,Middle East,Male,25 to 39,23
2022-03-31,2022,1,No NRM referral raised,Yemen,Middle East,Male,40 and over,5
2022-03-31,2022,1,NRM referral raised,Afghanistan,Asia Central,Female,17 and under,1
2022-03-31,2022,1,NRM referral raised,Afghanistan,Asia Central,Male,17 and under,36
2022-03-31,2022,1,NRM referral raised,Afghanistan,Asia Central,Male,18 to 24,6
2022-03-31,2022,1,NRM referral raised,Afghanistan,Asia Central,Male,25 to 39,5
2022-03-31,2022,1,NRM referral raised,Albania,Europe Other,Female,18 to 24,1
2022-03-31,2022,1,NRM referral raised,Albania,Europe Other,Male,17 and under,1
2022-03-31,2022,1,NRM referral raised,Albania,Europe Other,Male,18 to 24,69
2022-03-31,2022,1,NRM referral raised,Albania,Europe Other,Male,25 to 39,83
2022-03-31,2022,1,NRM referral raised,Albania,Europe Other,Male,40 and over,10
2022-03-31,2022,1,NRM referral raised,Algeria,Africa North,Male,18 to 24,2
2022-03-31,2022,1,NRM referral raised,Chad,Africa Sub-Saharan,Male,18 to 24,2
2022-03-31,2022,1,NRM referral raised,Chad,Africa Sub-Saharan,Male,25 to 39,1
2022-03-31,2022,1,NRM referral raised,Egypt,Africa North,Male,17 and under,4
2022-03-31,2022,1,NRM referral raised,Egypt,Africa North,Male,18 to 24,3
2022-03-31,2022,1,NRM referral raised,Egypt,Africa North,Male,25 to 39,3
2022-03-31,2022,1,NRM referral raised,Egypt,Africa North,Male,40 and over,1
2022-03-31,2022,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Female,17 and under,6
2022-03-31,2022,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Female,18 to 24,5
2022-03-31,2022,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Female,25 to 39,5
2022-03-31,2022,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Female,40 and over,1
2022-03-31,2022,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Male,17 and under,18
2022-03-31,2022,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Male,18 to 24,19
2022-03-31,2022,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Male,25 to 39,23
2022-03-31,2022,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Male,40 and over,1
2022-03-31,2022,1,NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,18 to 24,2
2022-03-31,2022,1,NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,25 to 39,2
2022-03-31,2022,1,NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,18 to 24,2
2022-03-31,2022,1,NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,25 to 39,3
2022-03-31,2022,1,NRM referral raised,"Gambia, The",Africa Sub-Saharan,Male,17 and under,2
2022-03-31,2022,1,NRM referral raised,"Gambia, The",Africa Sub-Saharan,Male,18 to 24,1
2022-03-31,2022,1,NRM referral raised,"Gambia, The",Africa Sub-Saharan,Male,25 to 39,1
2022-03-31,2022,1,NRM referral raised,Guinea,Africa Sub-Saharan,Male,18 to 24,1
2022-03-31,2022,1,NRM referral raised,Guinea,Africa Sub-Saharan,Male,25 to 39,2
2022-03-31,2022,1,NRM referral raised,India,Asia South,Male,25 to 39,7
2022-03-31,2022,1,NRM referral raised,Iran,Middle East,Female,17 and under,1
2022-03-31,2022,1,NRM referral raised,Iran,Middle East,Female,25 to 39,2
2022-03-31,2022,1,NRM referral raised,Iran,Middle East,Female,40 and over,3
2022-03-31,2022,1,NRM referral raised,Iran,Middle East,Male,17 and under,2
2022-03-31,2022,1,NRM referral raised,Iran,Middle East,Male,18 to 24,5
2022-03-31,2022,1,NRM referral raised,Iran,Middle East,Male,25 to 39,17
2022-03-31,2022,1,NRM referral raised,Iran,Middle East,Male,40 and over,2
2022-03-31,2022,1,NRM referral raised,Iraq,Middle East,Female,25 to 39,1
2022-03-31,2022,1,NRM referral raised,Iraq,Middle East,Male,17 and under,1
2022-03-31,2022,1,NRM referral raised,Iraq,Middle East,Male,18 to 24,2
2022-03-31,2022,1,NRM referral raised,Iraq,Middle East,Male,25 to 39,4
2022-03-31,2022,1,NRM referral raised,Kuwait,Middle East,Male,17 and under,2
2022-03-31,2022,1,NRM referral raised,Libya,Africa North,Male,17 and under,2
2022-03-31,2022,1,NRM referral raised,Nigeria,Africa Sub-Saharan,Male,25 to 39,4
2022-03-31,2022,1,NRM referral raised,Somalia,Africa Sub-Saharan,Female,18 to 24,1
2022-03-31,2022,1,NRM referral raised,Somalia,Africa Sub-Saharan,Male,25 to 39,2
2022-03-31,2022,1,NRM referral raised,Sri Lanka,Asia South,Male,25 to 39,2
2022-03-31,2022,1,NRM referral raised,Sudan,Africa North,Male,17 and under,11
2022-03-31,2022,1,NRM referral raised,Sudan,Africa North,Male,18 to 24,13
2022-03-31,2022,1,NRM referral raised,Sudan,Africa North,Male,25 to 39,8
2022-03-31,2022,1,NRM referral raised,Sudan,Africa North,Male,40 and over,1
2022-03-31,2022,1,NRM referral raised,Syria,Middle East,Female,40 and over,1
2022-03-31,2022,1,NRM referral raised,Syria,Middle East,Male,17 and under,1
2022-03-31,2022,1,NRM referral raised,Syria,Middle East,Male,18 to 24,7
2022-03-31,2022,1,NRM referral raised,Syria,Middle East,Male,25 to 39,11
2022-03-31,2022,1,NRM referral raised,Tunisia,Africa North,Female,25 to 39,1
2022-03-31,2022,1,NRM referral raised,Vietnam,Asia South East,Male,17 and under,4
2022-03-31,2022,1,NRM referral raised,Vietnam,Asia South East,Male,18 to 24,4
2022-03-31,2022,1,NRM referral raised,Vietnam,Asia South East,Male,25 to 39,10
2022-03-31,2022,1,NRM referral raised,Vietnam,Asia South East,Male,40 and over,1
2022-03-31,2022,1,NRM referral raised,Yemen,Middle East,Male,25 to 39,2
2022-06-30,2022,2,No NRM referral raised,Afghanistan,Asia Central,Female,17 and under,17
2022-06-30,2022,2,No NRM referral raised,Afghanistan,Asia Central,Female,18 to 24,10
2022-06-30,2022,2,No NRM referral raised,Afghanistan,Asia Central,Female,25 to 39,26
2022-06-30,2022,2,No NRM referral raised,Afghanistan,Asia Central,Female,40 and over,6
2022-06-30,2022,2,No NRM referral raised,Afghanistan,Asia Central,Male,17 and under,259
2022-06-30,2022,2,No NRM referral raised,Afghanistan,Asia Central,Male,18 to 24,309
2022-06-30,2022,2,No NRM referral raised,Afghanistan,Asia Central,Male,25 to 39,394
2022-06-30,2022,2,No NRM referral raised,Afghanistan,Asia Central,Male,40 and over,31
2022-06-30,2022,2,No NRM referral raised,Afghanistan,Asia Central,Unknown,17 and under,7
2022-06-30,2022,2,No NRM referral raised,Afghanistan,Asia Central,Unknown,18 to 24,1
2022-06-30,2022,2,No NRM referral raised,Albania,Europe Other,Female,17 and under,32
2022-06-30,2022,2,No NRM referral raised,Albania,Europe Other,Female,18 to 24,19
2022-06-30,2022,2,No NRM referral raised,Albania,Europe Other,Female,25 to 39,31
2022-06-30,2022,2,No NRM referral raised,Albania,Europe Other,Female,40 and over,8
2022-06-30,2022,2,No NRM referral raised,Albania,Europe Other,Male,17 and under,74
2022-06-30,2022,2,No NRM referral raised,Albania,Europe Other,Male,18 to 24,636
2022-06-30,2022,2,No NRM referral raised,Albania,Europe Other,Male,25 to 39,670
2022-06-30,2022,2,No NRM referral raised,Albania,Europe Other,Male,40 and over,108
2022-06-30,2022,2,No NRM referral raised,Albania,Europe Other,Unknown,17 and under,3
2022-06-30,2022,2,No NRM referral raised,Albania,Europe Other,Unknown,18 to 24,6
2022-06-30,2022,2,No NRM referral raised,Albania,Europe Other,Unknown,25 to 39,6
2022-06-30,2022,2,No NRM referral raised,Algeria,Africa North,Male,18 to 24,2
2022-06-30,2022,2,No NRM referral raised,Algeria,Africa North,Male,25 to 39,10
2022-06-30,2022,2,No NRM referral raised,Algeria,Africa North,Male,40 and over,1
2022-06-30,2022,2,No NRM referral raised,Bangladesh,Asia South,Male,25 to 39,2
2022-06-30,2022,2,No NRM referral raised,Bangladesh,Asia South,Male,40 and over,1
2022-06-30,2022,2,No NRM referral raised,Bosnia and Herzegovina,Europe Other,Female,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Cameroon,Africa Sub-Saharan,Female,17 and under,2
2022-06-30,2022,2,No NRM referral raised,Cameroon,Africa Sub-Saharan,Male,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Central African Republic,Africa Sub-Saharan,Male,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Chad,Africa Sub-Saharan,Female,18 to 24,1
2022-06-30,2022,2,No NRM referral raised,Chad,Africa Sub-Saharan,Male,17 and under,4
2022-06-30,2022,2,No NRM referral raised,Chad,Africa Sub-Saharan,Male,18 to 24,3
2022-06-30,2022,2,No NRM referral raised,Chad,Africa Sub-Saharan,Male,25 to 39,10
2022-06-30,2022,2,No NRM referral raised,Chad,Africa Sub-Saharan,Male,40 and over,2
2022-06-30,2022,2,No NRM referral raised,China,Asia East,Male,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,China,Asia East,Male,40 and over,1
2022-06-30,2022,2,No NRM referral raised,Cyprus (Northern part of),Europe Other,Male,18 to 24,1
2022-06-30,2022,2,No NRM referral raised,Cyprus (Northern part of),Europe Other,Male,40 and over,1
2022-06-30,2022,2,No NRM referral raised,Egypt,Africa North,Female,17 and under,2
2022-06-30,2022,2,No NRM referral raised,Egypt,Africa North,Female,25 to 39,2
2022-06-30,2022,2,No NRM referral raised,Egypt,Africa North,Male,17 and under,12
2022-06-30,2022,2,No NRM referral raised,Egypt,Africa North,Male,18 to 24,73
2022-06-30,2022,2,No NRM referral raised,Egypt,Africa North,Male,25 to 39,76
2022-06-30,2022,2,No NRM referral raised,Egypt,Africa North,Male,40 and over,32
2022-06-30,2022,2,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,17 and under,28
2022-06-30,2022,2,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,18 to 24,45
2022-06-30,2022,2,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,25 to 39,46
2022-06-30,2022,2,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,40 and over,3
2022-06-30,2022,2,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,17 and under,46
2022-06-30,2022,2,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,18 to 24,90
2022-06-30,2022,2,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,25 to 39,134
2022-06-30,2022,2,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,40 and over,8
2022-06-30,2022,2,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,17 and under,8
2022-06-30,2022,2,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,18 to 24,5
2022-06-30,2022,2,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,25 to 39,15
2022-06-30,2022,2,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,40 and over,1
2022-06-30,2022,2,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,17 and under,8
2022-06-30,2022,2,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,18 to 24,18
2022-06-30,2022,2,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,25 to 39,43
2022-06-30,2022,2,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,40 and over,4
2022-06-30,2022,2,No NRM referral raised,"Gambia, The",Africa Sub-Saharan,Male,18 to 24,1
2022-06-30,2022,2,No NRM referral raised,Georgia,Europe Other,Male,25 to 39,2
2022-06-30,2022,2,No NRM referral raised,Ghana,Africa Sub-Saharan,Male,18 to 24,1
2022-06-30,2022,2,No NRM referral raised,Guinea,Africa Sub-Saharan,Female,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Guinea,Africa Sub-Saharan,Male,17 and under,1
2022-06-30,2022,2,No NRM referral raised,Guinea,Africa Sub-Saharan,Male,18 to 24,3
2022-06-30,2022,2,No NRM referral raised,Guinea,Africa Sub-Saharan,Male,25 to 39,2
2022-06-30,2022,2,No NRM referral raised,Guinea-Bissau,Africa Sub-Saharan,Male,18 to 24,1
2022-06-30,2022,2,No NRM referral raised,India,Asia South,Male,18 to 24,8
2022-06-30,2022,2,No NRM referral raised,India,Asia South,Male,25 to 39,41
2022-06-30,2022,2,No NRM referral raised,India,Asia South,Male,40 and over,20
2022-06-30,2022,2,No NRM referral raised,India,Asia South,Unknown,25 to 39,3
2022-06-30,2022,2,No NRM referral raised,Iran,Middle East,Female,17 and under,45
2022-06-30,2022,2,No NRM referral raised,Iran,Middle East,Female,18 to 24,14
2022-06-30,2022,2,No NRM referral raised,Iran,Middle East,Female,25 to 39,81
2022-06-30,2022,2,No NRM referral raised,Iran,Middle East,Female,40 and over,28
2022-06-30,2022,2,No NRM referral raised,Iran,Middle East,Male,17 and under,208
2022-06-30,2022,2,No NRM referral raised,Iran,Middle East,Male,18 to 24,173
2022-06-30,2022,2,No NRM referral raised,Iran,Middle East,Male,25 to 39,405
2022-06-30,2022,2,No NRM referral raised,Iran,Middle East,Male,40 and over,91
2022-06-30,2022,2,No NRM referral raised,Iran,Middle East,Unknown,17 and under,12
2022-06-30,2022,2,No NRM referral raised,Iran,Middle East,Unknown,18 to 24,1
2022-06-30,2022,2,No NRM referral raised,Iraq,Middle East,Female,17 and under,101
2022-06-30,2022,2,No NRM referral raised,Iraq,Middle East,Female,18 to 24,27
2022-06-30,2022,2,No NRM referral raised,Iraq,Middle East,Female,25 to 39,104
2022-06-30,2022,2,No NRM referral raised,Iraq,Middle East,Female,40 and over,36
2022-06-30,2022,2,No NRM referral raised,Iraq,Middle East,Male,17 and under,151
2022-06-30,2022,2,No NRM referral raised,Iraq,Middle East,Male,18 to 24,199
2022-06-30,2022,2,No NRM referral raised,Iraq,Middle East,Male,25 to 39,298
2022-06-30,2022,2,No NRM referral raised,Iraq,Middle East,Male,40 and over,61
2022-06-30,2022,2,No NRM referral raised,Iraq,Middle East,Unknown,17 and under,14
2022-06-30,2022,2,No NRM referral raised,Ivory Coast,Africa Sub-Saharan,Male,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Jordan,Middle East,Male,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Kenya,Africa Sub-Saharan,Male,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Kosovo,Europe Other,Male,18 to 24,1
2022-06-30,2022,2,No NRM referral raised,Kosovo,Europe Other,Male,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Kuwait,Middle East,Female,17 and under,16
2022-06-30,2022,2,No NRM referral raised,Kuwait,Middle East,Female,18 to 24,2
2022-06-30,2022,2,No NRM referral raised,Kuwait,Middle East,Female,25 to 39,4
2022-06-30,2022,2,No NRM referral raised,Kuwait,Middle East,Female,40 and over,8
2022-06-30,2022,2,No NRM referral raised,Kuwait,Middle East,Male,17 and under,9
2022-06-30,2022,2,No NRM referral raised,Kuwait,Middle East,Male,18 to 24,6
2022-06-30,2022,2,No NRM referral raised,Kuwait,Middle East,Male,25 to 39,24
2022-06-30,2022,2,No NRM referral raised,Kuwait,Middle East,Male,40 and over,14
2022-06-30,2022,2,No NRM referral raised,Kuwait,Middle East,Unknown,17 and under,1
2022-06-30,2022,2,No NRM referral raised,Lebanon,Middle East,Male,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Liberia,Africa Sub-Saharan,Male,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Libya,Africa North,Male,17 and under,1
2022-06-30,2022,2,No NRM referral raised,Libya,Africa North,Male,18 to 24,5
2022-06-30,2022,2,No NRM referral raised,Libya,Africa North,Male,25 to 39,19
2022-06-30,2022,2,No NRM referral raised,Libya,Africa North,Male,40 and over,3
2022-06-30,2022,2,No NRM referral raised,Mauritania,Africa North,Male,18 to 24,1
2022-06-30,2022,2,No NRM referral raised,Morocco,Africa North,Female,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Morocco,Africa North,Male,25 to 39,3
2022-06-30,2022,2,No NRM referral raised,Nigeria,Africa Sub-Saharan,Female,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Nigeria,Africa Sub-Saharan,Male,17 and under,3
2022-06-30,2022,2,No NRM referral raised,Nigeria,Africa Sub-Saharan,Male,18 to 24,1
2022-06-30,2022,2,No NRM referral raised,Nigeria,Africa Sub-Saharan,Male,25 to 39,10
2022-06-30,2022,2,No NRM referral raised,Nigeria,Africa Sub-Saharan,Male,40 and over,2
2022-06-30,2022,2,No NRM referral raised,North Macedonia,Europe Other,Female,18 to 24,1
2022-06-30,2022,2,No NRM referral raised,Occupied Palestinian Territories,Middle East,Female,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Occupied Palestinian Territories,Middle East,Male,17 and under,3
2022-06-30,2022,2,No NRM referral raised,Occupied Palestinian Territories,Middle East,Male,18 to 24,2
2022-06-30,2022,2,No NRM referral raised,Occupied Palestinian Territories,Middle East,Male,25 to 39,5
2022-06-30,2022,2,No NRM referral raised,Pakistan,Asia South,Female,18 to 24,2
2022-06-30,2022,2,No NRM referral raised,Pakistan,Asia South,Female,40 and over,1
2022-06-30,2022,2,No NRM referral raised,Pakistan,Asia South,Male,17 and under,4
2022-06-30,2022,2,No NRM referral raised,Pakistan,Asia South,Male,18 to 24,7
2022-06-30,2022,2,No NRM referral raised,Pakistan,Asia South,Male,25 to 39,17
2022-06-30,2022,2,No NRM referral raised,Pakistan,Asia South,Male,40 and over,2
2022-06-30,2022,2,No NRM referral raised,Poland,EU 8,Male,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Refugee,Other,Female,17 and under,4
2022-06-30,2022,2,No NRM referral raised,Refugee,Other,Female,25 to 39,2
2022-06-30,2022,2,No NRM referral raised,Refugee,Other,Female,40 and over,1
2022-06-30,2022,2,No NRM referral raised,Refugee,Other,Male,17 and under,5
2022-06-30,2022,2,No NRM referral raised,Refugee,Other,Male,25 to 39,9
2022-06-30,2022,2,No NRM referral raised,Refugee,Other,Male,40 and over,4
2022-06-30,2022,2,No NRM referral raised,Russia,Europe Other,Female,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Senegal,Africa Sub-Saharan,Male,25 to 39,1
2022-06-30,2022,2,No NRM referral raised,Somalia,Africa Sub-Saharan,Female,17 and under,2
