Date,Year,Quarter,Nationality,Region,Sex,Age Group,NRM Case Outcome,NRM Case Outcome Group,Referrals
2021-10-01,2021,4,Nigeria,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Nigeria,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,1
2021-10-01,2021,4,Occupied Palestinian Territories,Middle East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Occupied Palestinian Territories,Middle East,Male,18 to 29,Positive,Reasonable grounds decision,1
2021-10-01,2021,4,Refugee,Other,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Refugee,Other,Male,30 to 49,Positive,Reasonable grounds decision,1
2021-10-01,2021,4,Senegal,Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Senegal,Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,1
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Female,30 to 49,Withdrawn/Closed,Withdrawn/Closed,1
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,13
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,13
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,6
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Male,30 to 49,Positive,Conclusive grounds decision,1
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Male,30 to 49,Positive,Reasonable grounds decision,7
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,3
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Male,17 and under,Negative,Reasonable grounds decision,2
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,3
2021-10-01,2021,4,Somalia,Africa Sub-Saharan,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,1
2021-10-01,2021,4,Sri Lanka,Asia South,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Sri Lanka,Asia South,Male,18 to 29,Positive,Reasonable grounds decision,1
2021-10-01,2021,4,Stateless,Other,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,2
2021-10-01,2021,4,Stateless,Other,Male,30 to 49,Positive,Reasonable grounds decision,2
2021-10-01,2021,4,Sudan,Africa North,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,34
2021-10-01,2021,4,Sudan,Africa North,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Sudan,Africa North,Male,18 to 29,Negative,Reasonable grounds decision,5
2021-10-01,2021,4,Sudan,Africa North,Male,18 to 29,Positive,Conclusive grounds decision,2
2021-10-01,2021,4,Sudan,Africa North,Male,18 to 29,Positive,Reasonable grounds decision,36
2021-10-01,2021,4,Sudan,Africa North,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2021-10-01,2021,4,Sudan,Africa North,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,5
2021-10-01,2021,4,Sudan,Africa North,Male,30 to 49,Negative,Reasonable grounds decision,1
2021-10-01,2021,4,Sudan,Africa North,Male,30 to 49,Positive,Reasonable grounds decision,5
2021-10-01,2021,4,Sudan,Africa North,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,7
2021-10-01,2021,4,Sudan,Africa North,Male,17 and under,Negative,Reasonable grounds decision,3
2021-10-01,2021,4,Sudan,Africa North,Male,17 and under,Positive,Conclusive grounds decision,1
2021-10-01,2021,4,Sudan,Africa North,Male,17 and under,Positive,Reasonable grounds decision,8
2021-10-01,2021,4,Sudan,Africa North,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,1
2021-10-01,2021,4,Sudan (South),Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Sudan (South),Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,1
2021-10-01,2021,4,Sudan (South),Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,1
2021-10-01,2021,4,Sudan (South),Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,2
2021-10-01,2021,4,Sudan (South),Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,2
2021-10-01,2021,4,Syria,Middle East,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Syria,Middle East,Female,18 to 29,Positive,Reasonable grounds decision,1
2021-10-01,2021,4,Syria,Middle East,Female,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2021-10-01,2021,4,Syria,Middle East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,8
2021-10-01,2021,4,Syria,Middle East,Male,18 to 29,Negative,Reasonable grounds decision,5
2021-10-01,2021,4,Syria,Middle East,Male,18 to 29,Positive,Reasonable grounds decision,8
2021-10-01,2021,4,Syria,Middle East,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Syria,Middle East,Male,30 to 49,Negative,Reasonable grounds decision,1
2021-10-01,2021,4,Syria,Middle East,Male,30 to 49,Positive,Reasonable grounds decision,1
2021-10-01,2021,4,Syria,Middle East,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,2
2021-10-01,2021,4,Syria,Middle East,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Syria,Middle East,Male,17 and under,Negative,Conclusive grounds decision,1
2021-10-01,2021,4,Syria,Middle East,Male,17 and under,Negative,Reasonable grounds decision,4
2021-10-01,2021,4,Syria,Middle East,Male,17 and under,Positive,Reasonable grounds decision,3
2021-10-01,2021,4,Tunisia,Africa North,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Tunisia,Africa North,Male,30 to 49,Positive,Reasonable grounds decision,1
2021-10-01,2021,4,Turkey,Europe Other,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Turkey,Europe Other,Male,30 to 49,Negative,Reasonable grounds decision,1
2021-10-01,2021,4,Turkey,Europe Other,Male,30 to 49,Positive,Reasonable grounds decision,1
2021-10-01,2021,4,Turkey,Europe Other,Male,17 and under,Negative,Reasonable grounds decision,1
2021-10-01,2021,4,Vietnam,Asia South East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,4
2021-10-01,2021,4,Vietnam,Asia South East,Male,18 to 29,Positive,Reasonable grounds decision,4
2021-10-01,2021,4,Vietnam,Asia South East,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,5
2021-10-01,2021,4,Vietnam,Asia South East,Male,30 to 49,Awaiting a reasonable grounds decision,Awaiting a decision,1
2021-10-01,2021,4,Vietnam,Asia South East,Male,30 to 49,Positive,Reasonable grounds decision,5
2021-10-01,2021,4,Vietnam,Asia South East,Male,17 and under,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Afghanistan,Asia Central,Female,17 and under,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Afghanistan,Asia Central,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,7
2022-01-01,2022,1,Afghanistan,Asia Central,Male,18 to 29,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Afghanistan,Asia Central,Male,18 to 29,Positive,Reasonable grounds decision,7
2022-01-01,2022,1,Afghanistan,Asia Central,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2022-01-01,2022,1,Afghanistan,Asia Central,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-01-01,2022,1,Afghanistan,Asia Central,Male,30 to 49,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Afghanistan,Asia Central,Male,30 to 49,Positive,Reasonable grounds decision,2
2022-01-01,2022,1,Afghanistan,Asia Central,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,17
2022-01-01,2022,1,Afghanistan,Asia Central,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,2
2022-01-01,2022,1,Afghanistan,Asia Central,Male,17 and under,Negative,Reasonable grounds decision,13
2022-01-01,2022,1,Afghanistan,Asia Central,Male,17 and under,Positive,Reasonable grounds decision,17
2022-01-01,2022,1,Afghanistan,Asia Central,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,2
2022-01-01,2022,1,Albania,Europe Other,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Albania,Europe Other,Female,18 to 29,Positive,Reasonable grounds decision,1
2022-01-01,2022,1,Albania,Europe Other,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,92
2022-01-01,2022,1,Albania,Europe Other,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Albania,Europe Other,Male,18 to 29,Negative,Conclusive grounds decision,8
2022-01-01,2022,1,Albania,Europe Other,Male,18 to 29,Negative,Reasonable grounds decision,4
2022-01-01,2022,1,Albania,Europe Other,Male,18 to 29,Positive,Conclusive grounds decision,3
2022-01-01,2022,1,Albania,Europe Other,Male,18 to 29,Positive,Reasonable grounds decision,103
2022-01-01,2022,1,Albania,Europe Other,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,4
2022-01-01,2022,1,Albania,Europe Other,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,34
2022-01-01,2022,1,Albania,Europe Other,Male,30 to 49,Negative,Conclusive grounds decision,6
2022-01-01,2022,1,Albania,Europe Other,Male,30 to 49,Negative,Reasonable grounds decision,2
2022-01-01,2022,1,Albania,Europe Other,Male,30 to 49,Positive,Reasonable grounds decision,40
2022-01-01,2022,1,Albania,Europe Other,Male,30 to 49,Withdrawn/Closed,Withdrawn/Closed,2
2022-01-01,2022,1,Albania,Europe Other,Male,50 to 69,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Albania,Europe Other,Male,50 to 69,Negative,Conclusive grounds decision,1
2022-01-01,2022,1,Albania,Europe Other,Male,50 to 69,Positive,Reasonable grounds decision,2
2022-01-01,2022,1,Albania,Europe Other,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,1
2022-01-01,2022,1,Algeria,Africa North,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-01-01,2022,1,Algeria,Africa North,Male,18 to 29,Positive,Reasonable grounds decision,2
2022-01-01,2022,1,Chad,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-01-01,2022,1,Chad,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,2
2022-01-01,2022,1,Chad,Africa Sub-Saharan,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2022-01-01,2022,1,Egypt,Africa North,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,5
2022-01-01,2022,1,Egypt,Africa North,Male,18 to 29,Positive,Reasonable grounds decision,5
2022-01-01,2022,1,Egypt,Africa North,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Egypt,Africa North,Male,30 to 49,Positive,Reasonable grounds decision,1
2022-01-01,2022,1,Egypt,Africa North,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,3
2022-01-01,2022,1,Egypt,Africa North,Male,17 and under,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Egypt,Africa North,Male,17 and under,Positive,Reasonable grounds decision,3
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,6
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Female,18 to 29,Negative,Reasonable grounds decision,3
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Female,18 to 29,Positive,Reasonable grounds decision,6
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Female,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Female,30 to 49,Positive,Reasonable grounds decision,2
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Female,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,5
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Female,17 and under,Positive,Reasonable grounds decision,5
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Female,17 and under,Withdrawn/Closed,Withdrawn/Closed,1
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,33
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,2
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,33
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,5
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,30 to 49,Positive,Reasonable grounds decision,5
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,11
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,2
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,17 and under,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,17 and under,Positive,Conclusive grounds decision,1
2022-01-01,2022,1,Eritrea,Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,12
2022-01-01,2022,1,Ethiopia,Africa Sub-Saharan,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-01-01,2022,1,Ethiopia,Africa Sub-Saharan,Female,18 to 29,Positive,Reasonable grounds decision,2
2022-01-01,2022,1,Ethiopia,Africa Sub-Saharan,Female,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Ethiopia,Africa Sub-Saharan,Female,30 to 49,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Ethiopia,Africa Sub-Saharan,Female,30 to 49,Positive,Reasonable grounds decision,1
2022-01-01,2022,1,Ethiopia,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Ethiopia,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,1
2022-01-01,2022,1,Ethiopia,Africa Sub-Saharan,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,3
2022-01-01,2022,1,Ethiopia,Africa Sub-Saharan,Male,30 to 49,Positive,Reasonable grounds decision,3
2022-01-01,2022,1,"Gambia, The",Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-01-01,2022,1,"Gambia, The",Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,"Gambia, The",Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,1
2022-01-01,2022,1,"Gambia, The",Africa Sub-Saharan,Male,17 and under,Negative,Conclusive grounds decision,1
2022-01-01,2022,1,"Gambia, The",Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,1
2022-01-01,2022,1,Guinea,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,3
2022-01-01,2022,1,Guinea,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,3
2022-01-01,2022,1,India,Asia South,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-01-01,2022,1,India,Asia South,Male,18 to 29,Awaiting reconsideration,Awaiting a decision,1
2022-01-01,2022,1,India,Asia South,Male,18 to 29,Positive,Conclusive grounds decision,1
2022-01-01,2022,1,India,Asia South,Male,18 to 29,Positive,Reasonable grounds decision,3
2022-01-01,2022,1,India,Asia South,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2022-01-01,2022,1,India,Asia South,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-01-01,2022,1,India,Asia South,Male,30 to 49,Positive,Reasonable grounds decision,2
2022-01-01,2022,1,Iran,Middle East,Female,18 to 29,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Iran,Middle East,Female,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-01-01,2022,1,Iran,Middle East,Female,30 to 49,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Iran,Middle East,Female,30 to 49,Positive,Reasonable grounds decision,2
2022-01-01,2022,1,Iran,Middle East,Female,50 to 69,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Iran,Middle East,Female,17 and under,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Iran,Middle East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,8
2022-01-01,2022,1,Iran,Middle East,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Iran,Middle East,Male,18 to 29,Negative,Reasonable grounds decision,1
2022-01-01,2022,1,Iran,Middle East,Male,18 to 29,Positive,Reasonable grounds decision,8
2022-01-01,2022,1,Iran,Middle East,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,8
2022-01-01,2022,1,Iran,Middle East,Male,30 to 49,Negative,Reasonable grounds decision,7
2022-01-01,2022,1,Iran,Middle East,Male,30 to 49,Positive,Reasonable grounds decision,8
2022-01-01,2022,1,Iran,Middle East,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Iran,Middle East,Male,17 and under,Positive,Reasonable grounds decision,1
2022-01-01,2022,1,Iraq,Middle East,Female,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Iraq,Middle East,Female,30 to 49,Positive,Reasonable grounds decision,1
2022-01-01,2022,1,Iraq,Middle East,Male,18 to 29,Negative,Reasonable grounds decision,4
2022-01-01,2022,1,Iraq,Middle East,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-01-01,2022,1,Iraq,Middle East,Male,30 to 49,Positive,Reasonable grounds decision,2
2022-01-01,2022,1,Iraq,Middle East,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Iraq,Middle East,Male,17 and under,Positive,Reasonable grounds decision,1
2022-01-01,2022,1,Kuwait,Middle East,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-01-01,2022,1,Kuwait,Middle East,Male,17 and under,Positive,Reasonable grounds decision,2
2022-01-01,2022,1,Libya,Africa North,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-01-01,2022,1,Libya,Africa North,Male,17 and under,Negative,Conclusive grounds decision,1
2022-01-01,2022,1,Libya,Africa North,Male,17 and under,Positive,Reasonable grounds decision,2
2022-01-01,2022,1,Nigeria,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,2
