Date,Year,Quarter,Nationality,Region,Outcome,Sex,Appeals determined
2015-10-01,2015,4,Congo,Africa Sub-Saharan,Dismissed,Male,2
2015-10-01,2015,4,Congo,Africa Sub-Saharan,Withdrawn,Female,1
2015-10-01,2015,4,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Female,7
2015-10-01,2015,4,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Male,7
2015-10-01,2015,4,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Female,10
2015-10-01,2015,4,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Male,1
2015-10-01,2015,4,Congo (Democratic Republic),Africa Sub-Saharan,Withdrawn,Female,2
2015-10-01,2015,4,Egypt,Africa North,Allowed,Male,4
2015-10-01,2015,4,Egypt,Africa North,Dismissed,Female,2
2015-10-01,2015,4,Egypt,Africa North,Dismissed,Male,12
2015-10-01,2015,4,Egypt,Africa North,Withdrawn,Female,1
2015-10-01,2015,4,Egypt,Africa North,Withdrawn,Male,3
2015-10-01,2015,4,Equatorial Guinea,Africa Sub-Saharan,Allowed,Female,1
2015-10-01,2015,4,Eritrea,Africa Sub-Saharan,Allowed,Female,33
2015-10-01,2015,4,Eritrea,Africa Sub-Saharan,Allowed,Male,171
2015-10-01,2015,4,Eritrea,Africa Sub-Saharan,Dismissed,Female,9
2015-10-01,2015,4,Eritrea,Africa Sub-Saharan,Dismissed,Male,12
2015-10-01,2015,4,Eritrea,Africa Sub-Saharan,Withdrawn,Female,1
2015-10-01,2015,4,Eritrea,Africa Sub-Saharan,Withdrawn,Male,2
2015-10-01,2015,4,Ethiopia,Africa Sub-Saharan,Allowed,Female,5
2015-10-01,2015,4,Ethiopia,Africa Sub-Saharan,Allowed,Male,2
2015-10-01,2015,4,Ethiopia,Africa Sub-Saharan,Dismissed,Female,7
2015-10-01,2015,4,Ethiopia,Africa Sub-Saharan,Dismissed,Male,2
2015-10-01,2015,4,"Gambia, The",Africa Sub-Saharan,Allowed,Female,3
2015-10-01,2015,4,"Gambia, The",Africa Sub-Saharan,Allowed,Male,2
2015-10-01,2015,4,"Gambia, The",Africa Sub-Saharan,Dismissed,Female,10
2015-10-01,2015,4,"Gambia, The",Africa Sub-Saharan,Dismissed,Male,5
2015-10-01,2015,4,Georgia,Europe Other,Allowed,Male,2
2015-10-01,2015,4,Georgia,Europe Other,Dismissed,Male,4
2015-10-01,2015,4,Ghana,Africa Sub-Saharan,Allowed,Male,1
2015-10-01,2015,4,Ghana,Africa Sub-Saharan,Dismissed,Female,4
2015-10-01,2015,4,Ghana,Africa Sub-Saharan,Dismissed,Male,5
2015-10-01,2015,4,Ghana,Africa Sub-Saharan,Withdrawn,Male,1
2015-10-01,2015,4,Grenada,America Central and South,Dismissed,Female,1
2015-10-01,2015,4,Guinea,Africa Sub-Saharan,Dismissed,Female,1
2015-10-01,2015,4,India,Asia South,Allowed,Female,2
2015-10-01,2015,4,India,Asia South,Allowed,Male,1
2015-10-01,2015,4,India,Asia South,Dismissed,Female,12
2015-10-01,2015,4,India,Asia South,Dismissed,Male,9
2015-10-01,2015,4,India,Asia South,Withdrawn,Male,1
2015-10-01,2015,4,Iran,Middle East,Allowed,Female,22
2015-10-01,2015,4,Iran,Middle East,Allowed,Male,64
2015-10-01,2015,4,Iran,Middle East,Dismissed,Female,11
2015-10-01,2015,4,Iran,Middle East,Dismissed,Male,62
2015-10-01,2015,4,Iran,Middle East,Withdrawn,Female,5
2015-10-01,2015,4,Iran,Middle East,Withdrawn,Male,7
2015-10-01,2015,4,Iraq,Middle East,Allowed,Female,13
2015-10-01,2015,4,Iraq,Middle East,Allowed,Male,19
2015-10-01,2015,4,Iraq,Middle East,Dismissed,Female,10
2015-10-01,2015,4,Iraq,Middle East,Dismissed,Male,20
2015-10-01,2015,4,Iraq,Middle East,Withdrawn,Female,1
2015-10-01,2015,4,Iraq,Middle East,Withdrawn,Male,2
2015-10-01,2015,4,Ivory Coast,Africa Sub-Saharan,Allowed,Female,1
2015-10-01,2015,4,Ivory Coast,Africa Sub-Saharan,Allowed,Male,1
2015-10-01,2015,4,Ivory Coast,Africa Sub-Saharan,Dismissed,Female,3
2015-10-01,2015,4,Ivory Coast,Africa Sub-Saharan,Dismissed,Male,4
2015-10-01,2015,4,Jamaica,America Central and South,Allowed,Female,2
2015-10-01,2015,4,Jamaica,America Central and South,Allowed,Male,1
2015-10-01,2015,4,Jamaica,America Central and South,Dismissed,Female,2
2015-10-01,2015,4,Jamaica,America Central and South,Dismissed,Male,3
2015-10-01,2015,4,Jamaica,America Central and South,Withdrawn,Male,1
2015-10-01,2015,4,Jordan,Middle East,Allowed,Male,1
2015-10-01,2015,4,Jordan,Middle East,Dismissed,Female,1
2015-10-01,2015,4,Kazakhstan,Asia Central,Allowed,Female,1
2015-10-01,2015,4,Kazakhstan,Asia Central,Allowed,Male,3
2015-10-01,2015,4,Kenya,Africa Sub-Saharan,Allowed,Female,1
2015-10-01,2015,4,Kenya,Africa Sub-Saharan,Dismissed,Female,3
2015-10-01,2015,4,Kenya,Africa Sub-Saharan,Dismissed,Male,3
2015-10-01,2015,4,Kenya,Africa Sub-Saharan,Withdrawn,Female,1
2015-10-01,2015,4,Korea (South),Asia East,Dismissed,Female,1
2015-10-01,2015,4,Kosovo,Europe Other,Dismissed,Female,1
2015-10-01,2015,4,Kuwait,Middle East,Allowed,Male,1
2015-10-01,2015,4,Lebanon,Middle East,Allowed,Male,1
2015-10-01,2015,4,Lebanon,Middle East,Dismissed,Female,1
2015-10-01,2015,4,Lebanon,Middle East,Dismissed,Male,2
2015-10-01,2015,4,Lebanon,Middle East,Withdrawn,Female,1
2015-10-01,2015,4,Libya,Africa North,Allowed,Female,5
2015-10-01,2015,4,Libya,Africa North,Allowed,Male,17
2015-10-01,2015,4,Libya,Africa North,Dismissed,Female,5
2015-10-01,2015,4,Libya,Africa North,Dismissed,Male,23
2015-10-01,2015,4,Libya,Africa North,Withdrawn,Female,2
2015-10-01,2015,4,Malawi,Africa Sub-Saharan,Allowed,Female,1
2015-10-01,2015,4,Malawi,Africa Sub-Saharan,Allowed,Male,2
2015-10-01,2015,4,Malawi,Africa Sub-Saharan,Dismissed,Female,3
2015-10-01,2015,4,Malawi,Africa Sub-Saharan,Dismissed,Male,1
2015-10-01,2015,4,Malaysia,Asia South East,Dismissed,Female,2
2015-10-01,2015,4,Malaysia,Asia South East,Dismissed,Male,4
2015-10-01,2015,4,Mali,Africa Sub-Saharan,Allowed,Male,1
2015-10-01,2015,4,Mali,Africa Sub-Saharan,Dismissed,Female,1
2015-10-01,2015,4,Mali,Africa Sub-Saharan,Dismissed,Male,1
2015-10-01,2015,4,Mauritius,Africa Sub-Saharan,Dismissed,Female,1
2015-10-01,2015,4,Mexico,America Central and South,Dismissed,Male,1
2015-10-01,2015,4,Mongolia,Asia East,Allowed,Male,1
2015-10-01,2015,4,Morocco,Africa North,Dismissed,Male,1
2015-10-01,2015,4,Nigeria,Africa Sub-Saharan,Allowed,Female,9
2015-10-01,2015,4,Nigeria,Africa Sub-Saharan,Allowed,Male,5
2015-10-01,2015,4,Nigeria,Africa Sub-Saharan,Dismissed,Female,33
2015-10-01,2015,4,Nigeria,Africa Sub-Saharan,Dismissed,Male,26
2015-10-01,2015,4,Nigeria,Africa Sub-Saharan,Withdrawn,Female,3
2015-10-01,2015,4,Nigeria,Africa Sub-Saharan,Withdrawn,Male,2
2015-10-01,2015,4,Occupied Palestinian Territories,Middle East,Allowed,Female,1
2015-10-01,2015,4,Occupied Palestinian Territories,Middle East,Allowed,Male,2
2015-10-01,2015,4,Occupied Palestinian Territories,Middle East,Dismissed,Male,8
2015-10-01,2015,4,Occupied Palestinian Territories,Middle East,Withdrawn,Female,1
2015-10-01,2015,4,Occupied Palestinian Territories,Middle East,Withdrawn,Male,2
2015-10-01,2015,4,Pakistan,Asia South,Allowed,Female,25
2015-10-01,2015,4,Pakistan,Asia South,Allowed,Male,39
2015-10-01,2015,4,Pakistan,Asia South,Dismissed,Female,44
2015-10-01,2015,4,Pakistan,Asia South,Dismissed,Male,74
2015-10-01,2015,4,Pakistan,Asia South,Withdrawn,Female,1
2015-10-01,2015,4,Pakistan,Asia South,Withdrawn,Male,4
2015-10-01,2015,4,Poland,EU 8,Dismissed,Male,1
2015-10-01,2015,4,Refugee,Other,Allowed,Female,3
2015-10-01,2015,4,Refugee,Other,Allowed,Male,12
2015-10-01,2015,4,Russia,Europe Other,Allowed,Female,2
2015-10-01,2015,4,Russia,Europe Other,Allowed,Male,2
2015-10-01,2015,4,Russia,Europe Other,Dismissed,Female,1
2015-10-01,2015,4,Rwanda,Africa Sub-Saharan,Allowed,Female,3
2015-10-01,2015,4,Rwanda,Africa Sub-Saharan,Dismissed,Male,1
2015-10-01,2015,4,Saudi Arabia,Middle East,Allowed,Male,1
2015-10-01,2015,4,Saudi Arabia,Middle East,Dismissed,Male,1
2015-10-01,2015,4,Sierra Leone,Africa Sub-Saharan,Allowed,Female,4
2015-10-01,2015,4,Sierra Leone,Africa Sub-Saharan,Dismissed,Female,3
2015-10-01,2015,4,Sierra Leone,Africa Sub-Saharan,Dismissed,Male,1
2015-10-01,2015,4,Somalia,Africa Sub-Saharan,Allowed,Female,7
2015-10-01,2015,4,Somalia,Africa Sub-Saharan,Allowed,Male,8
2015-10-01,2015,4,Somalia,Africa Sub-Saharan,Dismissed,Female,6
2015-10-01,2015,4,Somalia,Africa Sub-Saharan,Dismissed,Male,22
2015-10-01,2015,4,Somalia,Africa Sub-Saharan,Withdrawn,Female,3
2015-10-01,2015,4,Somalia,Africa Sub-Saharan,Withdrawn,Male,3
2015-10-01,2015,4,South Africa,Africa Sub-Saharan,Dismissed,Female,1
2015-10-01,2015,4,Sri Lanka,Asia South,Allowed,Female,32
2015-10-01,2015,4,Sri Lanka,Asia South,Allowed,Male,119
2015-10-01,2015,4,Sri Lanka,Asia South,Dismissed,Female,23
2015-10-01,2015,4,Sri Lanka,Asia South,Dismissed,Male,113
2015-10-01,2015,4,Sri Lanka,Asia South,Withdrawn,Female,2
2015-10-01,2015,4,Sri Lanka,Asia South,Withdrawn,Male,8
2015-10-01,2015,4,St. Vincent and the Grenadines,America Central and South,Dismissed,Male,1
2015-10-01,2015,4,Stateless,Other,Allowed,Male,1
2015-10-01,2015,4,Stateless,Other,Dismissed,Female,1
2015-10-01,2015,4,Stateless,Other,Dismissed,Male,4
2015-10-01,2015,4,Stateless,Other,Withdrawn,Male,1
2015-10-01,2015,4,Sudan,Africa North,Allowed,Female,3
2015-10-01,2015,4,Sudan,Africa North,Allowed,Male,13
2015-10-01,2015,4,Sudan,Africa North,Dismissed,Female,2
2015-10-01,2015,4,Sudan,Africa North,Dismissed,Male,6
2015-10-01,2015,4,Sudan (South),Africa Sub-Saharan,Dismissed,Male,1
2015-10-01,2015,4,Swaziland,Africa Sub-Saharan,Dismissed,Male,1
2015-10-01,2015,4,Syria,Middle East,Allowed,Female,3
2015-10-01,2015,4,Syria,Middle East,Allowed,Male,12
2015-10-01,2015,4,Syria,Middle East,Dismissed,Male,9
2015-10-01,2015,4,Syria,Middle East,Withdrawn,Male,2
2015-10-01,2015,4,Tanzania,Africa Sub-Saharan,Dismissed,Female,3
2015-10-01,2015,4,Thailand,Asia South East,Dismissed,Female,1
2015-10-01,2015,4,Thailand,Asia South East,Dismissed,Male,1
2015-10-01,2015,4,Tonga,Oceania,Withdrawn,Female,1
2015-10-01,2015,4,Trinidad and Tobago,America Central and South,Allowed,Female,1
2015-10-01,2015,4,Turkey,Europe Other,Allowed,Male,6
2015-10-01,2015,4,Turkey,Europe Other,Dismissed,Female,3
2015-10-01,2015,4,Turkey,Europe Other,Dismissed,Male,16
2015-10-01,2015,4,Turkey,Europe Other,Withdrawn,Female,2
2015-10-01,2015,4,Turkey,Europe Other,Withdrawn,Male,1
2015-10-01,2015,4,Turkmenistan,Asia Central,Allowed,Male,1
2015-10-01,2015,4,Turkmenistan,Asia Central,Dismissed,Female,1
2015-10-01,2015,4,Uganda,Africa Sub-Saharan,Allowed,Female,6
2015-10-01,2015,4,Uganda,Africa Sub-Saharan,Allowed,Male,1
2015-10-01,2015,4,Uganda,Africa Sub-Saharan,Dismissed,Female,5
2015-10-01,2015,4,Uganda,Africa Sub-Saharan,Dismissed,Male,2
2015-10-01,2015,4,Uganda,Africa Sub-Saharan,Withdrawn,Female,1
2015-10-01,2015,4,Uganda,Africa Sub-Saharan,Withdrawn,Male,1
2015-10-01,2015,4,Ukraine,Europe Other,Allowed,Male,2
2015-10-01,2015,4,Ukraine,Europe Other,Dismissed,Male,6
2015-10-01,2015,4,United Arab Emirates,Middle East,Allowed,Female,3
2015-10-01,2015,4,United Arab Emirates,Middle East,Allowed,Male,2
2015-10-01,2015,4,Uzbekistan,Asia Central,Dismissed,Female,1
2015-10-01,2015,4,Uzbekistan,Asia Central,Dismissed,Male,1
2015-10-01,2015,4,Venezuela,America Central and South,Dismissed,Female,1
2015-10-01,2015,4,Vietnam,Asia South East,Allowed,Female,5
2015-10-01,2015,4,Vietnam,Asia South East,Allowed,Male,3
2015-10-01,2015,4,Vietnam,Asia South East,Dismissed,Female,1
2015-10-01,2015,4,Vietnam,Asia South East,Dismissed,Male,9
2015-10-01,2015,4,Vietnam,Asia South East,Withdrawn,Male,3
2015-10-01,2015,4,Western Sahara,Africa North,Dismissed,Male,1
2015-10-01,2015,4,Yemen,Middle East,Allowed,Male,4
2015-10-01,2015,4,Yemen,Middle East,Dismissed,Female,1
2015-10-01,2015,4,Yemen,Middle East,Dismissed,Male,1
2015-10-01,2015,4,Zambia,Africa Sub-Saharan,Allowed,Female,2
2015-10-01,2015,4,Zambia,Africa Sub-Saharan,Dismissed,Female,1
2015-10-01,2015,4,Zimbabwe,Africa Sub-Saharan,Allowed,Female,11
2015-10-01,2015,4,Zimbabwe,Africa Sub-Saharan,Allowed,Male,2
2015-10-01,2015,4,Zimbabwe,Africa Sub-Saharan,Dismissed,Female,21
2015-10-01,2015,4,Zimbabwe,Africa Sub-Saharan,Dismissed,Male,13
2015-10-01,2015,4,Zimbabwe,Africa Sub-Saharan,Withdrawn,Female,1
2016-01-01,2016,1,Afghanistan,Asia Central,Allowed,Female,4
2016-01-01,2016,1,Afghanistan,Asia Central,Allowed,Male,44
2016-01-01,2016,1,Afghanistan,Asia Central,Dismissed,Female,4
2016-01-01,2016,1,Afghanistan,Asia Central,Dismissed,Male,48
2016-01-01,2016,1,Afghanistan,Asia Central,Withdrawn,Female,1
2016-01-01,2016,1,Afghanistan,Asia Central,Withdrawn,Male,8
2016-01-01,2016,1,Albania,Europe Other,Allowed,Female,21
2016-01-01,2016,1,Albania,Europe Other,Allowed,Male,19
2016-01-01,2016,1,Albania,Europe Other,Dismissed,Female,26
2016-01-01,2016,1,Albania,Europe Other,Dismissed,Male,65
2016-01-01,2016,1,Albania,Europe Other,Withdrawn,Female,5
2016-01-01,2016,1,Albania,Europe Other,Withdrawn,Male,6
2016-01-01,2016,1,Algeria,Africa North,Allowed,Male,2
2016-01-01,2016,1,Algeria,Africa North,Dismissed,Female,3
2016-01-01,2016,1,Algeria,Africa North,Dismissed,Male,6
2016-01-01,2016,1,Algeria,Africa North,Withdrawn,Female,1
2016-01-01,2016,1,Angola,Africa Sub-Saharan,Allowed,Female,1
2016-01-01,2016,1,Angola,Africa Sub-Saharan,Dismissed,Male,1
2016-01-01,2016,1,Armenia,Europe Other,Dismissed,Male,2
2016-01-01,2016,1,Azerbaijan,Europe Other,Dismissed,Male,1
2016-01-01,2016,1,Bahrain,Middle East,Allowed,Male,1
2016-01-01,2016,1,Bangladesh,Asia South,Allowed,Female,4
2016-01-01,2016,1,Bangladesh,Asia South,Allowed,Male,15
2016-01-01,2016,1,Bangladesh,Asia South,Dismissed,Female,14
2016-01-01,2016,1,Bangladesh,Asia South,Dismissed,Male,62
2016-01-01,2016,1,Bangladesh,Asia South,Withdrawn,Male,5
2016-01-01,2016,1,Belarus,Europe Other,Dismissed,Female,1
2016-01-01,2016,1,Bolivia,America Central and South,Dismissed,Female,1
2016-01-01,2016,1,Bolivia,America Central and South,Dismissed,Male,1
2016-01-01,2016,1,Burkina,Africa Sub-Saharan,Allowed,Female,1
2016-01-01,2016,1,Burma,Asia South East,Allowed,Female,1
2016-01-01,2016,1,Burma,Asia South East,Allowed,Male,3
2016-01-01,2016,1,Burma,Asia South East,Dismissed,Female,2
2016-01-01,2016,1,Burma,Asia South East,Dismissed,Male,10
2016-01-01,2016,1,Burma,Asia South East,Withdrawn,Female,1
2016-01-01,2016,1,Cameroon,Africa Sub-Saharan,Allowed,Female,3
2016-01-01,2016,1,Cameroon,Africa Sub-Saharan,Allowed,Male,5
2016-01-01,2016,1,Cameroon,Africa Sub-Saharan,Dismissed,Female,5
2016-01-01,2016,1,Cameroon,Africa Sub-Saharan,Dismissed,Male,1
2016-01-01,2016,1,Cameroon,Africa Sub-Saharan,Withdrawn,Female,1
2016-01-01,2016,1,Cameroon,Africa Sub-Saharan,Withdrawn,Male,1
2016-01-01,2016,1,Chad,Africa Sub-Saharan,Dismissed,Male,2
2016-01-01,2016,1,China,Asia East,Allowed,Female,1
2016-01-01,2016,1,China,Asia East,Allowed,Male,1
2016-01-01,2016,1,China,Asia East,Dismissed,Female,24
2016-01-01,2016,1,China,Asia East,Dismissed,Male,23
2016-01-01,2016,1,Colombia,America Central and South,Allowed,Male,1
2016-01-01,2016,1,Congo,Africa Sub-Saharan,Allowed,Male,2
2016-01-01,2016,1,Congo,Africa Sub-Saharan,Dismissed,Female,1
2016-01-01,2016,1,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Female,3
2016-01-01,2016,1,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Male,3
2016-01-01,2016,1,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Female,13
2016-01-01,2016,1,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Male,8
2016-01-01,2016,1,Congo (Democratic Republic),Africa Sub-Saharan,Withdrawn,Male,1
2016-01-01,2016,1,Djibouti,Africa Sub-Saharan,Dismissed,Male,1
2016-01-01,2016,1,Ecuador,America Central and South,Dismissed,Male,1
2016-01-01,2016,1,Egypt,Africa North,Allowed,Female,1
2016-01-01,2016,1,Egypt,Africa North,Allowed,Male,2
2016-01-01,2016,1,Egypt,Africa North,Dismissed,Female,1
2016-01-01,2016,1,Egypt,Africa North,Dismissed,Male,19
2016-01-01,2016,1,Egypt,Africa North,Withdrawn,Female,1
2016-01-01,2016,1,Egypt,Africa North,Withdrawn,Male,2
2016-01-01,2016,1,El Salvador,America Central and South,Dismissed,Male,1
2016-01-01,2016,1,Eritrea,Africa Sub-Saharan,Allowed,Female,52
2016-01-01,2016,1,Eritrea,Africa Sub-Saharan,Allowed,Male,199
2016-01-01,2016,1,Eritrea,Africa Sub-Saharan,Dismissed,Female,11
2016-01-01,2016,1,Eritrea,Africa Sub-Saharan,Dismissed,Male,24
2016-01-01,2016,1,Eritrea,Africa Sub-Saharan,Withdrawn,Male,4
2016-01-01,2016,1,Ethiopia,Africa Sub-Saharan,Allowed,Female,4
2016-01-01,2016,1,Ethiopia,Africa Sub-Saharan,Allowed,Male,7
2016-01-01,2016,1,Ethiopia,Africa Sub-Saharan,Dismissed,Female,9
2016-01-01,2016,1,Ethiopia,Africa Sub-Saharan,Dismissed,Male,14
2016-01-01,2016,1,Ethiopia,Africa Sub-Saharan,Withdrawn,Male,1
2016-01-01,2016,1,"Gambia, The",Africa Sub-Saharan,Allowed,Female,4
2016-01-01,2016,1,"Gambia, The",Africa Sub-Saharan,Allowed,Male,5
2016-01-01,2016,1,"Gambia, The",Africa Sub-Saharan,Dismissed,Female,8
2016-01-01,2016,1,"Gambia, The",Africa Sub-Saharan,Dismissed,Male,12
2016-01-01,2016,1,Georgia,Europe Other,Dismissed,Female,1
2016-01-01,2016,1,Georgia,Europe Other,Dismissed,Male,1
2016-01-01,2016,1,Ghana,Africa Sub-Saharan,Allowed,Female,1
2016-01-01,2016,1,Ghana,Africa Sub-Saharan,Allowed,Male,1
2016-01-01,2016,1,Ghana,Africa Sub-Saharan,Dismissed,Female,4
2016-01-01,2016,1,Ghana,Africa Sub-Saharan,Dismissed,Male,3
2016-01-01,2016,1,Greece,EU 14,Allowed,Male,1
2016-01-01,2016,1,Guinea,Africa Sub-Saharan,Dismissed,Female,2
2016-01-01,2016,1,Guinea,Africa Sub-Saharan,Dismissed,Male,4
2016-01-01,2016,1,Guinea,Africa Sub-Saharan,Withdrawn,Female,1
2016-01-01,2016,1,Guyana,America Central and South,Dismissed,Female,1
2016-01-01,2016,1,India,Asia South,Allowed,Female,1
2016-01-01,2016,1,India,Asia South,Dismissed,Female,8
2016-01-01,2016,1,India,Asia South,Dismissed,Male,6
2016-01-01,2016,1,Indonesia,Asia South East,Allowed,Female,1
2016-01-01,2016,1,Iran,Middle East,Allowed,Female,16
2016-01-01,2016,1,Iran,Middle East,Allowed,Male,49
2016-01-01,2016,1,Iran,Middle East,Dismissed,Female,5
2016-01-01,2016,1,Iran,Middle East,Dismissed,Male,49
2016-01-01,2016,1,Iran,Middle East,Withdrawn,Male,6
2016-01-01,2016,1,Iraq,Middle East,Allowed,Female,8
2016-01-01,2016,1,Iraq,Middle East,Allowed,Male,24
2016-01-01,2016,1,Iraq,Middle East,Dismissed,Female,8
2016-01-01,2016,1,Iraq,Middle East,Dismissed,Male,34
2016-01-01,2016,1,Iraq,Middle East,Withdrawn,Female,1
2016-01-01,2016,1,Iraq,Middle East,Withdrawn,Male,3
2016-01-01,2016,1,Israel,Middle East,Allowed,Female,1
2016-01-01,2016,1,Ivory Coast,Africa Sub-Saharan,Allowed,Female,1
2016-01-01,2016,1,Ivory Coast,Africa Sub-Saharan,Dismissed,Female,1
2016-01-01,2016,1,Jamaica,America Central and South,Allowed,Male,3
2016-01-01,2016,1,Jamaica,America Central and South,Dismissed,Female,2
2016-01-01,2016,1,Jamaica,America Central and South,Dismissed,Male,1
2016-01-01,2016,1,Jamaica,America Central and South,Withdrawn,Male,1
2016-01-01,2016,1,Jordan,Middle East,Dismissed,Female,1
2016-01-01,2016,1,Jordan,Middle East,Dismissed,Male,1
2016-01-01,2016,1,Kenya,Africa Sub-Saharan,Allowed,Female,1
2016-01-01,2016,1,Kenya,Africa Sub-Saharan,Allowed,Male,2
2016-01-01,2016,1,Kenya,Africa Sub-Saharan,Dismissed,Female,2
2016-01-01,2016,1,Kenya,Africa Sub-Saharan,Dismissed,Male,4
2016-01-01,2016,1,Kosovo,Europe Other,Allowed,Female,1
2016-01-01,2016,1,Kosovo,Europe Other,Dismissed,Female,1
2016-01-01,2016,1,Kuwait,Middle East,Dismissed,Female,1
2016-01-01,2016,1,Kuwait,Middle East,Dismissed,Male,3
2016-01-01,2016,1,Kyrgyzstan,Asia Central,Dismissed,Male,1
2016-01-01,2016,1,Latvia,EU 8,Dismissed,Male,1
2016-01-01,2016,1,Lebanon,Middle East,Allowed,Male,2
2016-01-01,2016,1,Lebanon,Middle East,Dismissed,Female,4
2016-01-01,2016,1,Lebanon,Middle East,Dismissed,Male,3
2016-01-01,2016,1,Lesotho,Africa Sub-Saharan,Dismissed,Female,1
2016-01-01,2016,1,Libya,Africa North,Allowed,Female,5
2016-01-01,2016,1,Libya,Africa North,Allowed,Male,18
2016-01-01,2016,1,Libya,Africa North,Dismissed,Female,2
2016-01-01,2016,1,Libya,Africa North,Dismissed,Male,31
2016-01-01,2016,1,Libya,Africa North,Withdrawn,Male,2
2016-01-01,2016,1,Madagascar,Africa Sub-Saharan,Allowed,Female,1
2016-01-01,2016,1,Malawi,Africa Sub-Saharan,Allowed,Female,3
2016-01-01,2016,1,Malawi,Africa Sub-Saharan,Dismissed,Female,2
2016-01-01,2016,1,Malaysia,Asia South East,Dismissed,Female,1
2016-01-01,2016,1,Malaysia,Asia South East,Dismissed,Male,1
2016-01-01,2016,1,Mali,Africa Sub-Saharan,Allowed,Female,1
2016-01-01,2016,1,Mexico,America Central and South,Withdrawn,Male,1
2016-01-01,2016,1,Mongolia,Asia East,Dismissed,Male,1
2016-01-01,2016,1,Morocco,Africa North,Allowed,Male,2
2016-01-01,2016,1,Morocco,Africa North,Dismissed,Female,2
2016-01-01,2016,1,Morocco,Africa North,Dismissed,Male,3
2016-01-01,2016,1,Namibia,Africa Sub-Saharan,Dismissed,Female,2
2016-01-01,2016,1,Nepal,Asia South,Dismissed,Female,2
2016-01-01,2016,1,Nepal,Asia South,Dismissed,Male,3
2016-01-01,2016,1,Nigeria,Africa Sub-Saharan,Allowed,Female,9
2016-01-01,2016,1,Nigeria,Africa Sub-Saharan,Allowed,Male,7
2016-01-01,2016,1,Nigeria,Africa Sub-Saharan,Dismissed,Female,21
2016-01-01,2016,1,Nigeria,Africa Sub-Saharan,Dismissed,Male,28
2016-01-01,2016,1,Nigeria,Africa Sub-Saharan,Withdrawn,Female,2
2016-01-01,2016,1,Nigeria,Africa Sub-Saharan,Withdrawn,Male,2
2016-01-01,2016,1,Occupied Palestinian Territories,Middle East,Allowed,Male,1
2016-01-01,2016,1,Occupied Palestinian Territories,Middle East,Dismissed,Male,9
2016-01-01,2016,1,Occupied Palestinian Territories,Middle East,Withdrawn,Male,1
2016-01-01,2016,1,Oman,Middle East,Allowed,Male,1
2016-01-01,2016,1,Pakistan,Asia South,Allowed,Female,28
2016-01-01,2016,1,Pakistan,Asia South,Allowed,Male,37
2016-01-01,2016,1,Pakistan,Asia South,Dismissed,Female,27
2016-01-01,2016,1,Pakistan,Asia South,Dismissed,Male,90
2016-01-01,2016,1,Pakistan,Asia South,Withdrawn,Female,5
2016-01-01,2016,1,Pakistan,Asia South,Withdrawn,Male,6
2016-01-01,2016,1,Philippines,Asia South East,Allowed,Male,1
2016-01-01,2016,1,Poland,EU 8,Dismissed,Male,2
2016-01-01,2016,1,Refugee,Other,Allowed,Male,10
2016-01-01,2016,1,Refugee,Other,Withdrawn,Male,2
2016-01-01,2016,1,Russia,Europe Other,Allowed,Female,1
2016-01-01,2016,1,Russia,Europe Other,Allowed,Male,1
2016-01-01,2016,1,Russia,Europe Other,Dismissed,Female,3
2016-01-01,2016,1,Russia,Europe Other,Dismissed,Male,1
2016-01-01,2016,1,Russia,Europe Other,Withdrawn,Female,1
2016-01-01,2016,1,Rwanda,Africa Sub-Saharan,Allowed,Male,1
